id_student,perfil_aluno,n_ciclos,consistencia,final_result
605180,Cluster 0 (com=0.51),5,0.6,Pass
605228,Insuficiente,2,0.5,Fail
605394,Cluster 1 (com=0.70),3,1.0,Fail
605682,Cluster 0 (com=0.51),5,1.0,Pass
606257,Cluster 0 (com=0.51),5,1.0,Pass
606428,Insuficiente,2,0.5,Withdrawn
606805,Cluster 1 (com=0.70),4,0.75,Withdrawn
606904,Cluster 0 (com=0.51),5,0.8,Fail
607243,Cluster 0 (com=0.51),5,1.0,Pass
607303,Cluster 0 (com=0.51),5,1.0,Pass
607501,Cluster 0 (com=0.51),5,1.0,Pass
607679,Cluster 0 (com=0.51),5,1.0,Pass
607700,Cluster 0 (com=0.51),5,1.0,Pass
607733,Insuficiente,1,1.0,Withdrawn
607866,Insuficiente,1,1.0,Pass
609142,Cluster 0 (com=0.51),5,1.0,Distinction
609240,Cluster 0 (com=0.51),5,0.8,Pass
611603,Cluster 0 (com=0.51),5,0.8,Pass
612842,Cluster 0 (com=0.51),5,0.8,Pass
613165,Cluster 0 (com=0.51),5,0.8,Pass
613330,Cluster 0 (com=0.51),5,1.0,Pass
613634,Cluster 0 (com=0.51),5,1.0,Pass
613899,Cluster 0 (com=0.51),5,1.0,Distinction
613966,Insuficiente,2,1.0,Fail
614059,Cluster 0 (com=0.51),5,1.0,Pass
614984,Cluster 0 (com=0.51),5,1.0,Pass
615266,Cluster 0 (com=0.51),5,1.0,Distinction
615299,Cluster 0 (com=0.51),5,1.0,Distinction
615301,Cluster 0 (com=0.51),5,0.8,Pass
615302,Cluster 0 (com=0.51),5,1.0,Pass
615306,Cluster 0 (com=0.51),5,1.0,Pass
615328,Cluster 0 (com=0.51),4,0.75,Withdrawn
615340,Cluster 0 (com=0.51),5,0.6,Pass
615342,Cluster 0 (com=0.51),5,0.6,Pass
615356,Cluster 0 (com=0.51),4,1.0,Pass
616517,Cluster 0 (com=0.51),5,1.0,Distinction
616912,Cluster 0 (com=0.51),5,1.0,Distinction
617010,Cluster 0 (com=0.51),5,1.0,Pass
617119,Cluster 0 (com=0.51),5,0.8,Pass
617150,Insuficiente,2,1.0,Withdrawn
617332,Insuficiente,1,1.0,Fail
617436,Cluster 0 (com=0.51),3,0.6666666666666666,Withdrawn
617580,Cluster 0 (com=0.51),5,1.0,Pass
617783,Misto,4,0.5,Fail
617922,Cluster 0 (com=0.51),5,1.0,Pass
618252,Insuficiente,1,1.0,Withdrawn
618663,Cluster 1 (com=0.70),5,1.0,Pass
619204,Cluster 0 (com=0.51),5,0.6,Pass
619292,Cluster 0 (com=0.51),5,1.0,Distinction
619321,Cluster 0 (com=0.51),5,1.0,Pass
619502,Cluster 1 (com=0.70),5,1.0,Pass
620094,Cluster 0 (com=0.51),5,1.0,Distinction
620112,Insuficiente,2,1.0,Withdrawn
620269,Cluster 0 (com=0.51),5,1.0,Pass
620349,Cluster 0 (com=0.51),4,1.0,Withdrawn
620431,Cluster 0 (com=0.51),5,1.0,Pass
620740,Cluster 0 (com=0.51),5,0.6,Pass
620750,Insuficiente,2,1.0,Withdrawn
620810,Cluster 0 (com=0.51),5,0.6,Pass
622275,Cluster 0 (com=0.51),3,1.0,Withdrawn
622362,Insuficiente,1,1.0,Withdrawn
622481,Cluster 0 (com=0.51),5,1.0,Distinction
622760,Cluster 0 (com=0.51),5,0.8,Distinction
622899,Insuficiente,1,1.0,Withdrawn
622934,Cluster 1 (com=0.70),5,0.6,Pass
622967,Cluster 1 (com=0.70),3,0.6666666666666666,Fail
623166,Insuficiente,2,1.0,Withdrawn
623230,Insuficiente,2,1.0,Withdrawn
623471,Cluster 0 (com=0.51),5,1.0,Pass
623589,Cluster 0 (com=0.51),5,0.6,Distinction
623765,Cluster 0 (com=0.51),5,1.0,Pass
623917,Insuficiente,1,1.0,Withdrawn
623955,Insuficiente,1,1.0,Fail
624282,Cluster 0 (com=0.51),5,1.0,Distinction
624864,Cluster 0 (com=0.51),5,1.0,Distinction
624970,Cluster 0 (com=0.51),5,1.0,Pass
625245,Cluster 0 (com=0.51),5,1.0,Pass
625330,Cluster 0 (com=0.51),4,1.0,Withdrawn
625515,Cluster 0 (com=0.51),4,1.0,Pass
625609,Insuficiente,2,1.0,Fail
625743,Cluster 1 (com=0.70),5,0.6,Pass
625802,Cluster 0 (com=0.51),5,1.0,Fail
625838,Cluster 0 (com=0.51),5,1.0,Pass
626033,Cluster 0 (com=0.51),5,1.0,Distinction
626349,Cluster 0 (com=0.51),4,1.0,Fail
626416,Cluster 0 (com=0.51),5,1.0,Distinction
626454,Cluster 0 (com=0.51),5,0.8,Pass
626477,Cluster 0 (com=0.51),5,1.0,Pass
626514,Cluster 0 (com=0.51),5,1.0,Pass
626539,Insuficiente,1,1.0,Withdrawn
626552,Cluster 0 (com=0.51),5,0.8,Pass
626579,Cluster 0 (com=0.51),5,0.6,Fail
627365,Cluster 0 (com=0.51),5,1.0,Distinction
627379,Insuficiente,1,1.0,Withdrawn
627829,Cluster 0 (com=0.51),5,1.0,Pass
628149,Cluster 0 (com=0.51),5,1.0,Pass
628157,Cluster 1 (com=0.70),5,0.6,Pass
628308,Insuficiente,2,1.0,Withdrawn
628383,Cluster 0 (com=0.51),5,0.8,Pass
628521,Cluster 1 (com=0.70),5,0.6,Pass
628888,Cluster 0 (com=0.51),5,0.6,Pass
628964,Cluster 0 (com=0.51),5,1.0,Distinction
629029,Cluster 0 (com=0.51),5,1.0,Fail
629182,Insuficiente,2,0.5,Fail
629491,Cluster 0 (com=0.51),5,1.0,Pass
629522,Cluster 1 (com=0.70),3,0.6666666666666666,Withdrawn
629594,Insuficiente,2,1.0,Fail
629686,Insuficiente,1,1.0,Withdrawn
629818,Cluster 1 (com=0.70),5,0.6,Distinction
629922,Cluster 0 (com=0.51),5,0.8,Pass
629944,Cluster 1 (com=0.70),5,0.6,Distinction
630109,Cluster 0 (com=0.51),5,1.0,Pass
630158,Cluster 0 (com=0.51),5,1.0,Pass
630168,Insuficiente,1,1.0,Withdrawn
630186,Insuficiente,1,1.0,Withdrawn
630745,Insuficiente,2,1.0,Withdrawn
630835,Cluster 0 (com=0.51),5,1.0,Distinction
630905,Cluster 0 (com=0.51),5,1.0,Distinction
630910,Cluster 0 (com=0.51),5,1.0,Pass
630992,Misto,4,0.5,Fail
631075,Insuficiente,1,1.0,Fail
631193,Insuficiente,1,1.0,Withdrawn
631438,Insuficiente,1,1.0,Fail
631524,Cluster 0 (com=0.51),3,1.0,Fail
631658,Cluster 0 (com=0.51),5,1.0,Distinction
631681,Cluster 0 (com=0.51),5,0.8,Pass
631715,Cluster 0 (com=0.51),5,0.8,Distinction
631740,Cluster 0 (com=0.51),5,0.8,Pass
631837,Cluster 0 (com=0.51),5,1.0,Distinction
631924,Cluster 0 (com=0.51),5,1.0,Distinction
632074,Cluster 0 (com=0.51),5,1.0,Distinction
632179,Insuficiente,2,0.5,Withdrawn
632276,Insuficiente,1,1.0,Withdrawn
632290,Cluster 0 (com=0.51),5,0.6,Pass
632458,Cluster 0 (com=0.51),5,1.0,Distinction
632556,Cluster 0 (com=0.51),4,0.75,Fail
632597,Cluster 1 (com=0.70),4,1.0,Pass
632826,Cluster 0 (com=0.51),5,1.0,Pass
632836,Cluster 0 (com=0.51),5,0.6,Pass
633079,Cluster 0 (com=0.51),5,0.8,Pass
633516,Cluster 0 (com=0.51),5,0.6,Pass
633555,Cluster 0 (com=0.51),5,1.0,Distinction
633568,Cluster 0 (com=0.51),5,0.8,Pass
633628,Insuficiente,2,1.0,Fail
633867,Cluster 0 (com=0.51),5,1.0,Pass
633931,Cluster 0 (com=0.51),5,1.0,Distinction
634088,Cluster 0 (com=0.51),5,0.8,Distinction
634114,Cluster 0 (com=0.51),3,1.0,Fail
634512,Cluster 0 (com=0.51),5,1.0,Pass
634526,Cluster 0 (com=0.51),5,1.0,Pass
634601,Cluster 1 (com=0.70),3,0.6666666666666666,Fail
634749,Cluster 0 (com=0.51),5,1.0,Pass
634943,Insuficiente,1,1.0,Withdrawn
635184,Cluster 0 (com=0.51),5,1.0,Fail
635410,Insuficiente,1,1.0,Fail
635746,Insuficiente,1,1.0,Withdrawn
635751,Misto,4,0.5,Fail
635795,Cluster 0 (com=0.51),5,0.8,Pass
635903,Misto,4,0.5,Fail
635985,Insuficiente,1,1.0,Fail
636314,Cluster 0 (com=0.51),5,1.0,Pass
636375,Insuficiente,2,1.0,Withdrawn
636400,Cluster 0 (com=0.51),5,1.0,Pass
636408,Cluster 0 (com=0.51),5,0.8,Pass
636469,Cluster 0 (com=0.51),5,1.0,Distinction
636492,Insuficiente,1,1.0,Withdrawn
636547,Cluster 0 (com=0.51),4,0.75,Fail
636565,Cluster 1 (com=0.70),5,0.8,Pass
636634,Insuficiente,1,1.0,Withdrawn
636656,Cluster 0 (com=0.51),5,1.0,Pass
636704,Cluster 0 (com=0.51),5,0.6,Fail
636783,Cluster 0 (com=0.51),5,1.0,Distinction
636830,Cluster 0 (com=0.51),5,1.0,Distinction
636832,Cluster 0 (com=0.51),5,1.0,Pass
637004,Cluster 0 (com=0.51),5,1.0,Pass
637089,Cluster 1 (com=0.70),3,0.6666666666666666,Fail
637358,Cluster 0 (com=0.51),5,1.0,Pass
637509,Insuficiente,2,1.0,Fail
637514,Cluster 0 (com=0.51),3,0.6666666666666666,Withdrawn
637563,Insuficiente,2,1.0,Fail
637582,Cluster 0 (com=0.51),5,1.0,Fail
637708,Cluster 0 (com=0.51),5,1.0,Distinction
637788,Insuficiente,2,1.0,Fail
637800,Insuficiente,1,1.0,Withdrawn
637906,Cluster 0 (com=0.51),5,1.0,Pass
637939,Cluster 1 (com=0.70),4,0.75,Fail
637980,Cluster 0 (com=0.51),5,1.0,Pass
638034,Cluster 0 (com=0.51),5,0.8,Pass
638388,Cluster 0 (com=0.51),5,0.8,Pass
638411,Cluster 0 (com=0.51),5,1.0,Pass
638498,Cluster 0 (com=0.51),5,0.8,Pass
638515,Cluster 0 (com=0.51),5,0.6,Pass
638625,Cluster 0 (com=0.51),5,1.0,Pass
638655,Cluster 0 (com=0.51),5,1.0,Pass
638677,Cluster 0 (com=0.51),4,1.0,Withdrawn
638831,Cluster 1 (com=0.70),4,0.75,Fail
639028,Cluster 0 (com=0.51),5,1.0,Pass
639231,Cluster 0 (com=0.51),5,1.0,Pass
639234,Cluster 0 (com=0.51),4,1.0,Withdrawn
639238,Insuficiente,2,1.0,Withdrawn
639522,Cluster 0 (com=0.51),5,0.6,Pass
639919,Insuficiente,1,1.0,Withdrawn
640098,Cluster 0 (com=0.51),5,1.0,Pass
640278,Cluster 0 (com=0.51),5,1.0,Pass
640329,Cluster 0 (com=0.51),5,1.0,Pass
640429,Cluster 0 (com=0.51),5,1.0,Distinction
640552,Insuficiente,1,1.0,Withdrawn
640584,Insuficiente,2,0.5,Withdrawn
640711,Cluster 0 (com=0.51),5,1.0,Pass
640752,Cluster 0 (com=0.51),4,1.0,Pass
640848,Cluster 0 (com=0.51),5,0.8,Pass
640892,Cluster 1 (com=0.70),5,0.6,Pass
640913,Cluster 1 (com=0.70),4,1.0,Pass
640927,Cluster 0 (com=0.51),5,1.0,Pass
641085,Insuficiente,2,1.0,Fail
641137,Cluster 0 (com=0.51),5,0.8,Distinction
641275,Insuficiente,1,1.0,Withdrawn
641309,Cluster 0 (com=0.51),5,1.0,Pass
641311,Cluster 0 (com=0.51),5,1.0,Distinction
641363,Cluster 1 (com=0.70),5,0.8,Pass
641401,Cluster 0 (com=0.51),5,0.8,Distinction
641404,Insuficiente,1,1.0,Withdrawn
641433,Insuficiente,2,1.0,Fail
641461,Cluster 0 (com=0.51),5,0.8,Pass
641470,Cluster 0 (com=0.51),3,0.6666666666666666,Fail
641547,Cluster 1 (com=0.70),5,0.6,Pass
641804,Insuficiente,2,0.5,Withdrawn
641864,Cluster 0 (com=0.51),5,1.0,Distinction
641914,Cluster 0 (com=0.51),5,1.0,Pass
642029,Cluster 0 (com=0.51),5,1.0,Pass
642056,Cluster 0 (com=0.51),5,1.0,Distinction
642375,Cluster 0 (com=0.51),5,1.0,Pass
642448,Cluster 0 (com=0.51),5,0.8,Pass
642449,Cluster 0 (com=0.51),5,0.8,Pass
642493,Cluster 0 (com=0.51),5,0.8,Pass
642496,Insuficiente,2,0.5,Withdrawn
642498,Cluster 0 (com=0.51),5,1.0,Pass
642551,Cluster 0 (com=0.51),5,1.0,Pass
642626,Insuficiente,2,1.0,Withdrawn
642730,Insuficiente,1,1.0,Fail
642740,Cluster 0 (com=0.51),5,1.0,Distinction
642750,Cluster 0 (com=0.51),5,1.0,Distinction
642790,Insuficiente,2,1.0,Withdrawn
642840,Cluster 0 (com=0.51),3,1.0,Fail
642843,Cluster 0 (com=0.51),5,1.0,Pass
642872,Cluster 0 (com=0.51),5,1.0,Pass
642909,Cluster 1 (com=0.70),5,0.6,Pass
642939,Insuficiente,1,1.0,Withdrawn
643069,Cluster 0 (com=0.51),5,0.8,Pass
643202,Cluster 0 (com=0.51),5,1.0,Distinction
643220,Cluster 1 (com=0.70),5,0.8,Distinction
643273,Cluster 0 (com=0.51),5,1.0,Pass
643326,Cluster 0 (com=0.51),5,1.0,Pass
643372,Insuficiente,2,1.0,Fail
643466,Cluster 0 (com=0.51),5,1.0,Pass
643477,Cluster 0 (com=0.51),5,1.0,Pass
643496,Cluster 0 (com=0.51),5,1.0,Pass
643502,Cluster 0 (com=0.51),5,1.0,Pass
643591,Cluster 0 (com=0.51),5,1.0,Distinction
643653,Cluster 0 (com=0.51),5,1.0,Pass
643690,Insuficiente,1,1.0,Withdrawn
643696,Cluster 0 (com=0.51),3,1.0,Fail
643751,Cluster 0 (com=0.51),5,1.0,Distinction
643754,Cluster 0 (com=0.51),5,1.0,Distinction
643757,Insuficiente,2,1.0,Fail
644025,Cluster 0 (com=0.51),5,1.0,Pass
644210,Cluster 0 (com=0.51),5,1.0,Pass
644303,Insuficiente,1,1.0,Withdrawn
644343,Cluster 1 (com=0.70),5,0.6,Pass
644361,Cluster 0 (com=0.51),5,1.0,Pass
644369,Cluster 0 (com=0.51),5,1.0,Pass
644430,Insuficiente,1,1.0,Fail
644450,Cluster 0 (com=0.51),5,1.0,Distinction
644508,Cluster 0 (com=0.51),5,1.0,Pass
644761,Cluster 0 (com=0.51),5,1.0,Pass
644784,Cluster 0 (com=0.51),4,0.75,Pass
644791,Cluster 0 (com=0.51),5,1.0,Pass
644818,Cluster 0 (com=0.51),5,1.0,Pass
644847,Cluster 0 (com=0.51),4,0.75,Pass
644871,Insuficiente,1,1.0,Withdrawn
644936,Cluster 0 (com=0.51),5,0.8,Pass
644974,Cluster 0 (com=0.51),5,1.0,Distinction
645003,Cluster 0 (com=0.51),3,1.0,Fail
645020,Cluster 0 (com=0.51),5,1.0,Pass
645078,Cluster 0 (com=0.51),5,1.0,Distinction
645145,Cluster 0 (com=0.51),3,1.0,Fail
645366,Insuficiente,1,1.0,Withdrawn
645405,Cluster 0 (com=0.51),5,1.0,Pass
645433,Cluster 0 (com=0.51),4,0.75,Withdrawn
645496,Cluster 0 (com=0.51),4,1.0,Fail
645518,Cluster 0 (com=0.51),5,1.0,Fail
645586,Cluster 1 (com=0.70),5,0.6,Pass
645705,Cluster 0 (com=0.51),5,1.0,Pass
645732,Cluster 0 (com=0.51),3,1.0,Pass
645784,Cluster 0 (com=0.51),5,1.0,Pass
645790,Insuficiente,2,0.5,Fail
645840,Cluster 0 (com=0.51),5,1.0,Fail
645880,Cluster 1 (com=0.70),4,0.75,Fail
645948,Cluster 0 (com=0.51),4,1.0,Pass
645960,Cluster 0 (com=0.51),5,0.6,Pass
645997,Cluster 0 (com=0.51),5,1.0,Pass
646015,Cluster 0 (com=0.51),5,1.0,Distinction
646017,Cluster 0 (com=0.51),5,1.0,Pass
646053,Cluster 0 (com=0.51),5,0.6,Pass
646074,Cluster 0 (com=0.51),5,1.0,Pass
646085,Cluster 0 (com=0.51),5,1.0,Distinction
646091,Insuficiente,1,1.0,Withdrawn
646138,Cluster 0 (com=0.51),5,0.8,Pass
646313,Cluster 0 (com=0.51),5,0.6,Pass
646357,Cluster 0 (com=0.51),5,1.0,Distinction
646402,Cluster 0 (com=0.51),5,1.0,Pass
646460,Cluster 0 (com=0.51),5,1.0,Pass
646539,Cluster 0 (com=0.51),5,0.6,Pass
646540,Cluster 0 (com=0.51),5,1.0,Distinction
646551,Cluster 0 (com=0.51),5,1.0,Pass
646638,Cluster 1 (com=0.70),5,0.8,Pass
646670,Cluster 1 (com=0.70),5,0.6,Pass
646734,Cluster 1 (com=0.70),4,1.0,Withdrawn
646742,Insuficiente,1,1.0,Withdrawn
646750,Cluster 0 (com=0.51),5,0.8,Pass
646778,Cluster 0 (com=0.51),5,1.0,Distinction
646807,Cluster 0 (com=0.51),3,1.0,Withdrawn
646990,Cluster 0 (com=0.51),5,1.0,Pass
647005,Insuficiente,2,1.0,Withdrawn
647033,Insuficiente,1,1.0,Withdrawn
647040,Cluster 0 (com=0.51),5,1.0,Pass
647045,Insuficiente,1,1.0,Fail
647154,Cluster 0 (com=0.51),5,0.6,Pass
647169,Cluster 0 (com=0.51),5,1.0,Distinction
647171,Insuficiente,1,1.0,Fail
647210,Insuficiente,1,1.0,Withdrawn
647320,Cluster 0 (com=0.51),5,0.6,Pass
647324,Cluster 0 (com=0.51),5,1.0,Distinction
647339,Insuficiente,2,0.5,Fail
647348,Insuficiente,2,1.0,Withdrawn
647391,Cluster 1 (com=0.70),5,0.6,Pass
647398,Cluster 0 (com=0.51),5,1.0,Pass
647399,Cluster 0 (com=0.51),5,1.0,Pass
647425,Cluster 0 (com=0.51),5,1.0,Pass
647485,Cluster 0 (com=0.51),5,1.0,Pass
647496,Cluster 0 (com=0.51),4,1.0,Pass
647525,Insuficiente,1,1.0,Withdrawn
647765,Cluster 0 (com=0.51),5,0.6,Pass
647784,Insuficiente,1,1.0,Withdrawn
647841,Cluster 0 (com=0.51),5,1.0,Pass
647898,Cluster 0 (com=0.51),5,1.0,Distinction
647910,Cluster 1 (com=0.70),3,1.0,Fail
647915,Insuficiente,1,1.0,Withdrawn
647945,Cluster 0 (com=0.51),5,1.0,Pass
647987,Cluster 0 (com=0.51),4,0.75,Fail
648027,Cluster 1 (com=0.70),5,0.6,Pass
648037,Cluster 0 (com=0.51),5,1.0,Distinction
648038,Cluster 0 (com=0.51),5,1.0,Pass
648040,Cluster 0 (com=0.51),5,1.0,Pass
648086,Cluster 0 (com=0.51),5,0.8,Pass
648105,Cluster 0 (com=0.51),5,0.6,Pass
648114,Cluster 0 (com=0.51),5,1.0,Pass
648116,Cluster 0 (com=0.51),5,1.0,Pass
648140,Cluster 0 (com=0.51),5,0.8,Pass
648190,Insuficiente,1,1.0,Fail
648244,Insuficiente,2,0.5,Fail
648254,Cluster 1 (com=0.70),5,0.6,Pass
648287,Cluster 0 (com=0.51),5,0.8,Pass
648353,Insuficiente,2,1.0,Fail
648365,Cluster 0 (com=0.51),5,1.0,Pass
648366,Cluster 0 (com=0.51),5,1.0,Distinction
648455,Insuficiente,1,1.0,Fail
648457,Cluster 0 (com=0.51),5,0.6,Distinction
648470,Cluster 0 (com=0.51),5,1.0,Distinction
648508,Insuficiente,2,1.0,Fail
648515,Insuficiente,2,1.0,Fail
648531,Cluster 0 (com=0.51),5,1.0,Distinction
648536,Cluster 0 (com=0.51),5,0.8,Distinction
648564,Cluster 0 (com=0.51),5,0.8,Pass
648571,Cluster 0 (com=0.51),5,1.0,Distinction
648590,Cluster 0 (com=0.51),5,0.6,Pass
648613,Cluster 0 (com=0.51),5,0.6,Pass
648661,Insuficiente,2,1.0,Fail
648685,Cluster 0 (com=0.51),5,1.0,Distinction
648725,Insuficiente,1,1.0,Withdrawn
648804,Cluster 0 (com=0.51),4,1.0,Fail
648815,Cluster 0 (com=0.51),5,1.0,Pass
648903,Cluster 0 (com=0.51),5,0.8,Pass
648927,Insuficiente,1,1.0,Withdrawn
648972,Cluster 0 (com=0.51),5,0.6,Pass
648995,Insuficiente,2,1.0,Withdrawn
649004,Cluster 0 (com=0.51),5,1.0,Pass
649009,Misto,4,0.5,Fail
649020,Insuficiente,1,1.0,Withdrawn
649036,Insuficiente,2,1.0,Withdrawn
649079,Cluster 0 (com=0.51),4,1.0,Withdrawn
649084,Cluster 0 (com=0.51),5,0.8,Pass
649093,Cluster 0 (com=0.51),5,1.0,Distinction
649118,Cluster 0 (com=0.51),4,0.75,Pass
649141,Cluster 0 (com=0.51),4,1.0,Withdrawn
649159,Cluster 0 (com=0.51),5,1.0,Pass
649165,Cluster 1 (com=0.70),5,0.6,Pass
649207,Cluster 0 (com=0.51),5,1.0,Pass
649212,Cluster 0 (com=0.51),5,0.8,Pass
649230,Cluster 0 (com=0.51),4,0.75,Withdrawn
649258,Cluster 0 (com=0.51),5,0.8,Fail
649284,Cluster 0 (com=0.51),5,0.6,Pass
649325,Cluster 0 (com=0.51),3,0.6666666666666666,Withdrawn
649336,Insuficiente,2,1.0,Withdrawn
649379,Cluster 0 (com=0.51),5,1.0,Pass
649385,Insuficiente,2,1.0,Withdrawn
649400,Cluster 0 (com=0.51),5,1.0,Pass
649434,Cluster 0 (com=0.51),5,1.0,Pass
649435,Cluster 0 (com=0.51),5,1.0,Pass
649457,Cluster 0 (com=0.51),5,1.0,Pass
649469,Cluster 0 (com=0.51),3,1.0,Fail
649566,Cluster 1 (com=0.70),3,0.6666666666666666,Fail
649580,Insuficiente,1,1.0,Withdrawn
649619,Cluster 0 (com=0.51),5,1.0,Distinction
649735,Cluster 0 (com=0.51),5,0.6,Pass
649806,Cluster 0 (com=0.51),4,0.75,Fail
649891,Cluster 1 (com=0.70),3,0.6666666666666666,Withdrawn
649952,Cluster 0 (com=0.51),5,1.0,Pass
649954,Cluster 0 (com=0.51),3,1.0,Withdrawn
649979,Cluster 0 (com=0.51),5,0.8,Pass
650031,Cluster 0 (com=0.51),4,1.0,Fail
650048,Insuficiente,1,1.0,Fail
650054,Cluster 0 (com=0.51),3,1.0,Withdrawn
650085,Insuficiente,1,1.0,Withdrawn
650108,Cluster 0 (com=0.51),5,1.0,Pass
650123,Insuficiente,2,0.5,Withdrawn
650148,Insuficiente,2,0.5,Withdrawn
650160,Cluster 0 (com=0.51),5,0.8,Distinction
650170,Cluster 0 (com=0.51),3,1.0,Fail
650251,Cluster 0 (com=0.51),5,1.0,Distinction
650287,Insuficiente,2,1.0,Withdrawn
650363,Cluster 1 (com=0.70),5,0.6,Pass
650370,Cluster 0 (com=0.51),5,0.8,Pass
650424,Cluster 0 (com=0.51),5,1.0,Pass
650461,Misto,4,0.5,Pass
650469,Cluster 0 (com=0.51),5,1.0,Pass
650473,Cluster 0 (com=0.51),5,1.0,Pass
650543,Insuficiente,1,1.0,Fail
650570,Cluster 0 (com=0.51),5,1.0,Pass
650682,Cluster 0 (com=0.51),3,1.0,Withdrawn
650716,Insuficiente,1,1.0,Fail
650717,Insuficiente,2,0.5,Withdrawn
650758,Cluster 1 (com=0.70),3,0.6666666666666666,Fail
650861,Cluster 1 (com=0.70),3,1.0,Fail
650866,Cluster 0 (com=0.51),5,1.0,Pass
650923,Cluster 0 (com=0.51),5,1.0,Pass
650960,Cluster 0 (com=0.51),5,0.6,Pass
651040,Cluster 0 (com=0.51),5,0.6,Pass
651121,Cluster 0 (com=0.51),5,1.0,Pass
651126,Cluster 0 (com=0.51),5,0.6,Pass
651182,Cluster 0 (com=0.51),4,0.75,Pass
651200,Cluster 0 (com=0.51),3,0.6666666666666666,Fail
651238,Cluster 0 (com=0.51),4,1.0,Pass
651253,Insuficiente,2,1.0,Withdrawn
651330,Cluster 1 (com=0.70),4,1.0,Fail
651334,Insuficiente,2,1.0,Fail
651354,Cluster 0 (com=0.51),5,1.0,Pass
651381,Cluster 0 (com=0.51),5,1.0,Pass
651398,Insuficiente,1,1.0,Withdrawn
651419,Cluster 0 (com=0.51),5,1.0,Pass
651478,Cluster 0 (com=0.51),5,1.0,Distinction
651498,Cluster 0 (com=0.51),5,1.0,Pass
651555,Cluster 1 (com=0.70),5,0.8,Distinction
651598,Cluster 0 (com=0.51),5,1.0,Distinction
651693,Cluster 1 (com=0.70),3,1.0,Fail
651881,Cluster 0 (com=0.51),5,1.0,Pass
651886,Insuficiente,2,1.0,Withdrawn
651927,Cluster 0 (com=0.51),5,1.0,Distinction
651972,Insuficiente,1,1.0,Fail
651990,Cluster 0 (com=0.51),5,1.0,Pass
652008,Cluster 0 (com=0.51),5,1.0,Pass
652064,Cluster 0 (com=0.51),5,1.0,Distinction
652087,Cluster 0 (com=0.51),5,1.0,Pass
652333,Cluster 1 (com=0.70),5,0.6,Pass
652335,Cluster 0 (com=0.51),5,1.0,Pass
652336,Insuficiente,1,1.0,Withdrawn
652438,Misto,4,0.5,Pass
652576,Cluster 0 (com=0.51),5,0.6,Pass
652593,Insuficiente,1,1.0,Withdrawn
652625,Cluster 0 (com=0.51),5,1.0,Distinction
652647,Insuficiente,2,1.0,Fail
652659,Cluster 1 (com=0.70),3,0.6666666666666666,Pass
652664,Cluster 0 (com=0.51),3,0.6666666666666666,Fail
652672,Cluster 0 (com=0.51),5,0.8,Pass
652684,Cluster 0 (com=0.51),5,0.8,Distinction
652711,Cluster 0 (com=0.51),5,0.8,Pass
652752,Insuficiente,1,1.0,Fail
652753,Cluster 0 (com=0.51),5,1.0,Pass
652769,Insuficiente,2,0.5,Fail
652788,Cluster 0 (com=0.51),5,1.0,Distinction
652801,Insuficiente,2,1.0,Withdrawn
652824,Insuficiente,1,1.0,Fail
652832,Insuficiente,1,1.0,Withdrawn
652887,Cluster 0 (com=0.51),5,1.0,Pass
652890,Cluster 1 (com=0.70),5,0.6,Fail
652898,Cluster 0 (com=0.51),5,1.0,Pass
652994,Cluster 1 (com=0.70),5,0.8,Pass
652998,Insuficiente,1,1.0,Fail
653045,Cluster 0 (com=0.51),5,1.0,Pass
653115,Cluster 1 (com=0.70),4,1.0,Pass
653144,Cluster 0 (com=0.51),4,0.75,Withdrawn
653183,Insuficiente,1,1.0,Withdrawn
653297,Cluster 0 (com=0.51),5,1.0,Pass
653301,Cluster 0 (com=0.51),5,1.0,Pass
653356,Insuficiente,2,1.0,Withdrawn
653372,Insuficiente,2,0.5,Withdrawn
653381,Cluster 0 (com=0.51),5,1.0,Pass
653417,Cluster 1 (com=0.70),5,0.8,Pass
653536,Misto,4,0.5,Pass
653558,Cluster 0 (com=0.51),5,0.8,Pass
653567,Cluster 1 (com=0.70),5,0.6,Pass
653595,Cluster 0 (com=0.51),5,1.0,Pass
653653,Cluster 0 (com=0.51),5,1.0,Pass
653659,Insuficiente,2,0.5,Fail
653773,Cluster 0 (com=0.51),5,1.0,Pass
653797,Insuficiente,2,1.0,Withdrawn
653841,Misto,4,0.5,Pass
653846,Insuficiente,1,1.0,Withdrawn
653857,Cluster 1 (com=0.70),4,0.75,Fail
653988,Insuficiente,1,1.0,Fail
654045,Cluster 0 (com=0.51),5,0.6,Pass
654048,Insuficiente,2,1.0,Withdrawn
654094,Insuficiente,1,1.0,Withdrawn
654112,Insuficiente,1,1.0,Withdrawn
654114,Cluster 0 (com=0.51),5,1.0,Pass
654169,Cluster 0 (com=0.51),5,1.0,Pass
654217,Cluster 0 (com=0.51),5,1.0,Pass
654228,Insuficiente,2,1.0,Withdrawn
654236,Cluster 0 (com=0.51),5,1.0,Pass
654260,Cluster 0 (com=0.51),5,0.8,Distinction
654339,Cluster 0 (com=0.51),5,1.0,Pass
654351,Insuficiente,1,1.0,Fail
654441,Cluster 0 (com=0.51),5,1.0,Fail
654563,Insuficiente,2,1.0,Withdrawn
654565,Cluster 0 (com=0.51),5,0.6,Pass
654578,Cluster 0 (com=0.51),5,0.8,Pass
