id_student,b1_c1,b1_c2,b1_c3,b1_c4,b1_c5,b2_c1,b2_c2,b2_c3,b2_c4,b2_c5,b3_c1,b3_c2,b3_c3,b3_c4,b3_c5,b4_c1,b4_c2,b4_c3,b4_c4,b4_c5,total_clicks_c1,total_clicks_c2,total_clicks_c3,total_clicks_c4,total_clicks_c5,sub_c1,vol_log_c1,sub_c2,vol_log_c2,sub_c3,vol_log_c3,sub_c4,vol_log_c4,sub_c5,vol_log_c5,n_ciclos,vol_total_log,nota_tma1,tem_nota1,final_result,aprovado
341093,0.34932130013341584,0.0,0.0,0.0,0.0,0.15864981176519055,0.0,0.0,0.0,0.0,0.11134658248563002,0.0,0.0,0.0,0.0,0.3806823056157636,0.0,0.0,0.0,0.0,117.0,,,,,1,4.770684624465665,0,0.0,0,0.0,0,0.0,0,0.0,1,4.770684624465665,70.0,1,Fail,0
341629,0.41801603259153475,0.16243317955309627,0.042224026418646955,0.281007622875378,0.03906401831351732,0.3336770303856972,0.3931316219373277,0.16615924392203832,0.1708830614479696,0.25706909163254976,0.16220990221868575,0.26868647523816885,0.1494058243648836,0.3565555569617775,0.238566076333828,0.08609703480408247,0.17574872327140703,0.6422109052944311,0.191553758714875,0.465300813720105,381.0,137.0,375.0,436.0,846.0,1,5.945420608606575,1,4.927253685157205,1,5.929589143389895,1,6.07993319509559,1,6.741700694652055,5,7.685243607975833,90.0,1,Fail,0
343709,0.3533625628609877,0.0,0.302707465784176,0.0,0.0,0.16387332286766204,0.0,0.0,0.2451798358371758,0.06223072059371423,0.303616955491083,0.0,0.0,0.1712717216997246,0.07852642641753267,0.17914715878026735,0.0,0.697292534215824,0.5835484424630996,0.8592428529887531,132.0,,140.0,59.0,122.0,1,4.890349128221754,0,0.0,1,4.948759890378168,1,4.0943445622221,1,4.812184355372417,4,6.118097198041348,88.0,1,Pass,1
345271,0.2745158266148204,0.22816297375304684,0.2954216559727926,0.25903981310684143,0.3283062292667666,0.19820860696386963,0.22866305191446126,0.2927791633224911,0.36767185194818724,0.1696142714854109,0.27182833686392444,0.23865795236418494,0.09952620981808549,0.04634076930626369,0.22851748140556224,0.2554472295573855,0.304516021968307,0.3122729708866309,0.3269475656387076,0.27356201784226025,2534.0,1678.0,977.0,878.0,1327.0,1,7.837948916025283,1,7.425953657077541,1,6.885509670034818,1,6.778784897685177,1,7.191429330036379,5,8.9085593751449,90.0,1,Distinction,1
347197,0.433093069936312,0.10430351480082783,0.14264491188211023,0.17896716945606175,0.4883367757079188,0.2827301541726746,0.3409894572936719,0.12178677773442005,0.34524448925571544,0.24687475643895515,0.12111718530857782,0.2106100637926371,0.331590042240521,0.1986814129091771,0.2001999931877494,0.1630595905824355,0.3440969641128631,0.40397826814294857,0.27710692837904566,0.06458847466537673,692.0,354.0,180.0,1051.0,1086.0,1,6.541029999189903,1,5.872117789475416,1,5.198497031265826,1,6.9584483932976555,1,6.99117688712121,5,8.120886021092838,94.0,1,Distinction,1
348108,0.10354859712542691,0.1309594527835837,0.07581756200929632,0.0,0.13043332686478723,0.2594047658438199,0.0932973966024924,0.09567111142982802,0.09350101073248,0.22698561910332887,0.17938694349851214,0.0466486983012462,0.11107072074900858,0.0727579284136138,0.12794684185098862,0.457659693532241,0.7290944523126778,0.7174406058118671,0.8337410608539062,0.5146342121808953,207.0,102.0,126.0,195.0,292.0,1,5.337538079701318,1,4.634728988229636,1,4.844187086458591,1,5.278114659230517,1,5.680172609017068,5,6.827629234502852,72.0,1,Pass,1
348324,0.3119069606358163,0.5698737373895549,0.15038489489260043,0.350943173972168,0.2103067415311538,0.21431684231043788,0.0,0.6552454481212672,0.1653591300700442,0.39701501953601914,0.22846357189063993,0.0,0.0,0.1399713837538997,0.0,0.24531262516310587,0.43012626261044495,0.19436965698613232,0.3437263122038882,0.392678238932827,380.0,94.0,49.0,331.0,90.0,1,5.942799375126701,1,4.553876891600541,1,3.912023005428146,1,5.805134968916488,1,4.51085950651685,5,6.851184927493743,78.0,1,Pass,1
349515,0.2923337838171743,0.22244706271387885,0.04901757484022944,0.3496822921531788,0.0,0.2755949531708576,0.47410419659589753,0.0,0.0,0.0,0.1895384517230399,0.07663913871140417,0.0,0.0,0.0,0.24253281128892815,0.22680960197881941,0.9509824251597705,0.6503177078468212,0.0,385.0,500.0,134.0,14.0,,1,5.955837369464831,1,6.2166061010848646,1,4.90527477843843,1,2.70805020110221,0,0.0,4,6.9411900550683745,94.0,1,Pass,1
351147,0.3318042967101952,0.3044760427028909,0.09763545940888906,0.2791063848564741,0.4229569962806683,0.2137458695430813,0.37139635675982036,0.19606713925811428,0.19068482498325653,0.19685210044390547,0.26399660728294727,0.2480493929940769,0.25448936790027027,0.2733470248063138,0.16242660276284213,0.19045322646377613,0.07607820754321182,0.4518080334327264,0.2568617653539556,0.21776430051258402,261.0,274.0,484.0,615.0,994.0,1,5.568344503761097,1,5.616771097666572,1,6.184148890937483,1,6.423246963533519,1,6.902742737158593,5,7.874358824729881,66.0,1,Pass,1
354698,0.3247462249140979,0.0,0.0,0.0,0.30061030756875096,0.13223755078630572,0.25196982063764334,0.0,0.0,0.0,0.0,0.6876046751745137,0.0,0.35052975062632347,0.0,0.5430162242995964,0.06042550418784293,1.0,0.6494702493736766,0.6993896924312489,220.0,174.0,141.0,147.0,87.0,1,5.3981627015177525,1,5.1647859739235145,1,4.955827057601261,1,4.997212273764115,1,4.477336814478207,5,6.646390514847729,50.0,1,Pass,1
355293,0.110223382974756,0.75,0.49388579875497957,0.059562570434782316,0.41896173780343887,0.0,0.0,0.0,0.5721524606126028,0.2568852134103166,0.047470627198773346,0.0,0.0,0.10676479072762861,0.16207652439312228,0.8423059898264706,0.25,0.5061142012450205,0.2615201782249862,0.16207652439312228,212.0,5.0,56.0,396.0,7.0,1,5.3612921657094255,1,1.791759469228055,1,4.04305126783455,1,5.983936280687191,1,2.0794415416798357,5,6.517671272912275,92.0,1,Pass,1
364066,0.1521351895315657,0.23112184123615612,0.23985578286891032,0.26740519194933365,0.2637349659330172,0.21031792482478534,0.25164534623359996,0.23776431478404314,0.10397816076528257,0.2890107514478957,0.3090058056993692,0.2376813371505073,0.27648651105120403,0.2261563023831937,0.19784124043148518,0.32854107994427956,0.2795514753797366,0.24589339129584245,0.40246034490219007,0.24941304218760196,954.0,1185.0,856.0,694.0,1216.0,1,6.86171134048073,1,7.078341579557671,1,6.75343791859778,1,6.543911845564792,1,7.104144092987527,5,8.498214224818435,88.0,1,Distinction,1
366140,0.26417403073851636,0.1772516258286796,0.29628234526857744,0.1973932213702244,0.28510681042249436,0.22868268339403747,0.3138880913016293,0.24685779637450983,0.19365530967803204,0.35809103574435586,0.27765603276918893,0.09672117606511582,0.1741186622908573,0.31155851876822693,0.18285533747624902,0.22948725309825724,0.4121391068045752,0.2827411960660555,0.2973929501835166,0.17394681635690076,1052.0,538.0,1064.0,1037.0,641.0,1,6.959398512133975,1,6.289715570908998,1,6.970730078143525,1,6.945051063725834,1,6.464588303689961,5,8.374015421739909,74.0,1,Pass,1
369242,0.27393310242417795,0.18047035496309377,0.24559058522935492,0.36262956481132747,0.4380622280558771,0.030979670764596654,0.21454270325376656,0.32423509353264507,0.23284880928849797,0.242018934059028,0.4445402906683805,0.1626208483018798,0.24632427014031796,0.08213890414099739,0.2733212184388983,0.25054693614284496,0.44236609348125994,0.18385005109768213,0.3223827217591771,0.04659761944619659,230.0,216.0,443.0,323.0,701.0,1,5.442417710521793,1,5.37989735354046,1,6.095824562432225,1,5.780743515792329,1,6.553933404025811,5,7.5569505720129,84.0,1,Pass,1
369450,0.24605673101435915,0.18371655284754168,0.32713063884172383,0.2606648033058516,0.4201415895488811,0.1729048861793757,0.2881293924506652,0.3465503821053365,0.23032293162643358,0.27796408072550377,0.3172509598018711,0.17743946396790294,0.15737168426395612,0.21023920804938057,0.18385865136172125,0.26378742300439406,0.3507145907338902,0.16894729478898346,0.2987730570183343,0.1180356783638939,612.0,707.0,669.0,974.0,1194.0,1,6.418364935936212,1,6.56244409369372,1,6.507277712385012,1,6.882437470997847,1,7.085901464365611,5,8.332548939252638,62.0,1,Pass,1
370735,0.28148955246461327,0.2496607371363428,0.3201616146645592,0.0,0.035944006428398394,0.2141619063088037,0.6523590569645957,0.12399192828115695,0.140864981377059,0.0,0.16591053777063527,0.09798020589906152,0.1076535776824348,0.0,0.2131859755305485,0.33843800345594777,0.0,0.4481928793718491,0.8591350186229411,0.7508700180410531,352.0,385.0,322.0,306.0,615.0,1,5.8664680569332965,1,5.955837369464831,1,5.777652323222656,1,5.726847747587197,1,6.423246963533519,5,7.591357046698551,90.0,1,Pass,1
372345,0.0,0.48890109683473687,0.0645767112358777,0.0,0.0,0.30550130657348173,0.08952244904163623,0.07497124004700641,0.0,0.0,0.3268086055719635,0.0,0.1291534224717554,0.10891306250853418,0.0,0.3676900878545547,0.421576454123627,0.7312986262453605,0.8910869374914658,0.0,518.0,432.0,258.0,124.0,,1,6.251903883165888,1,6.07073772800249,1,5.556828061699537,1,4.8283137373023015,0,0.0,4,7.195187320178709,82.0,1,Pass,1
372509,1.0,0.18397550380388478,0.06381626074842753,0.3492132382838898,0.07485908942770823,0.0,0.20509081712924135,0.13790464511964326,0.1356129144481079,0.5883021682236211,0.0,0.335211457492121,0.031908130374213764,0.08808882853021983,0.30275236733420324,0.0,0.27572222157475285,0.7663709637577154,0.42708501873778243,0.034086375014467554,24.0,153.0,226.0,91.0,976.0,1,3.2188758248682006,1,5.0369526024136295,1,5.424950017481403,1,4.5217885770490405,1,6.884486652042782,5,7.293697720601438,88.0,1,Pass,1
372511,0.0,0.0,0.0,0.0,0.36736244003340346,0.046458200229507404,0.0,0.08224075001877836,0.07622943461210378,0.1384630678300738,0.35307827254913426,0.1681550987831195,0.0,0.0,0.0,0.6004635272213583,0.8318449012168805,0.9177592499812217,0.9237705653878961,0.4941744921365227,153.0,117.0,128.0,78.0,209.0,1,5.0369526024136295,1,4.770684624465665,1,4.859812404361672,1,4.3694478524670215,1,5.3471075307174685,5,6.530877627725885,68.0,1,Pass,1
375527,0.0,0.0,0.33640563102804394,0.32377935905128374,0.4160266379630559,0.1124359655851648,0.0,0.2890759398604104,0.0,0.25711454932856254,0.3422248812598964,0.0,0.2500358100428185,0.02813565667224083,0.0,0.5453391531549389,0.0,0.12448261906872704,0.6480849842764753,0.3268588127083815,105.0,,178.0,425.0,535.0,1,4.663439094112067,0,0.0,1,5.187385805840755,1,6.054439346269371,1,6.284134161070802,4,7.126087273299125,72.0,1,Pass,1
378705,0.0,0.0,0.0,0.0,0.0,0.1865413221182505,0.24492516210714357,0.0,0.0,0.0,0.5947114359395519,0.3687902384520058,0.0,0.0,0.0,0.21874724194219758,0.3862845994408506,0.0,0.0,0.0,341.0,247.0,,,,1,5.834810737062605,1,5.5134287461649825,0,0.0,0,0.0,0,0.0,2,6.3784261836515865,92.0,1,Fail,0
378946,0.22897971756929253,0.19774327514327888,0.27234862906915885,0.37753657345694924,0.3148822328965957,0.20653748033777142,0.2620736777088102,0.31398858089406145,0.16509136599693264,0.29871118719213224,0.2861110898888767,0.2750437735774148,0.1551012236505752,0.2292471151532155,0.1899854552529915,0.27837171220405943,0.2651392735704962,0.25856156638620453,0.22812494539290262,0.19642112465828057,1083.0,861.0,1391.0,1297.0,1484.0,1,6.988413181999592,1,6.759255270663693,1,7.238496840894365,1,7.168579897264035,1,7.3031700512368,5,8.718827059242566,66.0,1,Pass,1
379278,0.2423069208478076,0.239788200832016,0.2078365877269022,0.0,0.0,0.2080262977564045,0.23354029381528216,0.11105323006773792,0.0,0.0,0.26171067396122666,0.24645232084839205,0.19884006089705566,0.0,0.0,0.2879561074345612,0.2802191845043098,0.48227012130830416,0.0,0.0,1209.0,1348.0,1109.0,,,1,7.098375638590786,1,7.207118856207756,1,7.01211529430638,0,0.0,0,0.0,3,8.207129168071326,80.0,1,Fail,0
379311,0.42165034478015145,0.19562580669245783,0.0,0.0,0.0,0.34771581706564686,0.0,0.0,0.0,0.0,0.17417460796212877,0.33064597162400794,0.0,0.0,0.0,0.056459230192072954,0.4737282216835343,0.0,0.0,0.0,160.0,89.0,,,,1,5.081404364984463,1,4.499809670330265,0,0.0,0,0.0,0,0.0,2,5.521460917862246,82.0,1,Fail,0
380952,0.14546035508886965,0.0,0.0,0.7100160118227906,0.2024167791843003,0.32177603424038326,0.0,0.0,0.18100694714736557,0.21829910501165267,0.1820397889282833,0.0,0.05602427612262005,0.0,0.11365114827001851,0.3507238217424637,0.0,0.9439757238773799,0.10897704102984387,0.4656329675340284,257.0,,88.0,162.0,154.0,1,5.552959584921617,0,0.0,1,4.48863636973214,1,5.093750200806762,1,5.043425116919247,4,6.495265555937008,84.0,1,Pass,1
381257,0.19396741974265003,0.26654311356135607,0.3924078776810892,0.1965355126894113,0.30532651797744814,0.26189787645539014,0.3105317358056042,0.19737938356046375,0.21845867537943986,0.2674860629301763,0.16454747696378086,0.1643273003350939,0.09914498255829525,0.3097512766734068,0.20833510177621878,0.379587226838179,0.2585978502979457,0.31106775620015187,0.2752545352577421,0.21885231731615676,778.0,546.0,252.0,760.0,1276.0,1,6.658011045870748,1,6.304448802421981,1,5.53338948872752,1,6.634633357861686,1,7.152268856032539,5,8.19229373114764,72.0,1,Pass,1
381414,0.19119781040573422,0.3989206437749149,0.3966096972897679,0.3182963842541139,0.20032502271413824,0.16112946868245392,0.3625972466342183,0.0577138974531124,0.29066370520875406,0.12408708741369925,0.3142722420307149,0.15635104896460494,0.30991729839068943,0.29555099526089795,0.08613314568594173,0.33340047888109686,0.08213106062626195,0.23575910686643037,0.09548891527623415,0.5894547441862208,174.0,60.0,153.0,109.0,157.0,1,5.1647859739235145,1,4.110873864173311,1,5.0369526024136295,1,4.700480365792417,1,5.062595033026967,5,6.483107351457199,72.0,1,Pass,1
383445,0.36517715612674473,0.0782390184850213,0.17760197696510907,0.4539027146858223,0.0,0.2863738320482999,0.09459582065633926,0.17760197696510907,0.5460972853141778,0.0,0.23659756444962313,0.3597933571929807,0.0,0.0,0.0,0.11185144737533223,0.4673718036656588,0.6447960460697818,0.0,0.0,143.0,121.0,43.0,27.0,,1,4.969813299576001,1,4.804021044733257,1,3.784189633918261,1,3.332204510175204,0,0.0,4,5.814130531825066,48.0,1,Fail,0
383602,0.40014771911424507,0.11802695973023097,0.3218309209360771,0.3594492252765185,0.487893350553237,0.048347939381917455,0.0,0.0,0.23321150398683607,0.06041717645028815,0.369022238368469,0.0,0.0,0.15565323046250865,0.2067815450394861,0.1824821031353685,0.881973040269769,0.6781690790639228,0.2516860402741369,0.24490792795698876,632.0,735.0,629.0,879.0,626.0,1,6.450470422144176,1,6.601230118728877,1,6.4457198193855785,1,6.779921907472252,1,6.440946540632921,5,8.161089512845797,86.0,1,Pass,1
383629,0.0,0.0,0.3007743335450811,0.2980589622898344,0.02977355159298251,0.15708032550257542,0.3408812268849829,0.18528680870397632,0.7019410377101656,0.4179065030456599,0.0,0.28756097155996346,0.19347927070504406,0.0,0.5225463937683751,0.8429196744974246,0.37155780155505375,0.3204595870458985,0.0,0.02977355159298251,58.0,174.0,130.0,140.0,866.0,1,4.07753744390572,1,5.1647859739235145,1,4.875197323201151,1,4.948759890378168,1,6.7650389767805414,5,7.221835825288449,80.0,1,Pass,1
384107,0.2516378194691315,0.15963681754578135,0.3027802139544154,0.25204369547592953,0.0,0.11742621733888031,0.2807960106150759,0.2129353273308261,0.27612029371809876,0.0,0.2615151562321035,0.2582278504353036,0.0,0.0,0.0,0.36942080695988483,0.30133932140383923,0.4842844587147585,0.47183601080597165,0.0,567.0,377.0,64.0,80.0,,1,6.342121418721152,1,5.934894195619588,1,4.174387269895637,1,4.394449154672439,0,0.0,4,6.9930151229329605,88.0,1,Fail,0
386389,0.1273832991411576,0.21731632763421263,0.29167666983279256,0.11024109189520341,0.3763943095459777,0.31534253113254085,0.2510906596142237,0.1075439710762659,0.1536320416350688,0.2336576494259051,0.28985590132069633,0.243579346073957,0.03297014198213105,0.2464513670475214,0.18646810509871345,0.26741826840560523,0.2880136666776067,0.5678092171088104,0.4896754994222064,0.20347993592940383,291.0,389.0,201.0,435.0,399.0,1,5.676753802268282,1,5.966146739123692,1,5.308267697401205,1,6.077642243349034,1,5.991464547107982,5,7.447751280047908,76.0,1,Pass,1
390070,0.0,0.13436965494360142,0.24867441929607526,0.5628226100298167,0.0690257427871413,0.09707236200374375,0.16477675344306505,0.09155895182488134,0.10929434749254581,0.5137550405681972,0.2845530308650446,0.0,0.08736944395100904,0.21858869498509162,0.0,0.6183746071312117,0.7008535916133335,0.5723971849280344,0.10929434749254581,0.4172192166446615,361.0,105.0,275.0,39.0,336.0,1,5.8916442118257715,1,4.663439094112067,1,5.62040086571715,1,3.6888794541139363,1,5.820082930352362,5,7.018401799069201,94.0,1,Fail,0
393141,0.38222716383367367,0.4331581241226676,0.0,0.0,0.0,0.0770506701547386,0.0,0.0,0.0,0.0,0.20869621000154776,0.0,0.0,0.0,0.0,0.33202595601004,0.5668418758773325,0.0,0.0,0.0,645.0,27.0,,,,1,6.470799503782602,1,3.332204510175204,0,0.0,0,0.0,0,0.0,2,6.511745329644728,74.0,1,Fail,0
396683,0.2762277883905294,0.3020480711503196,0.2158249765294056,0.0,0.03829544909047805,0.23389155225661848,0.2191695741402885,0.1337342145950086,0.2730276370894133,0.1804915210135309,0.21219689378468193,0.0714571322548924,0.10860531164656709,0.1886536923004358,0.2899063201696686,0.2776837655681703,0.4073252224544994,0.5418354972290188,0.5383186706101508,0.49130670972632257,1038.0,211.0,198.0,196.0,304.0,1,6.946013991099227,1,5.356586274672012,1,5.293304824724492,1,5.2832037287379885,1,5.720311776607412,5,7.5745584842024805,96.0,1,Pass,1
396834,0.0,0.21855925058875295,0.193168253018147,0.43086429388414565,0.0,0.2982641093158494,0.14479779174014232,0.13850018867997468,0.07440126398465945,0.0,0.42283510851470846,0.29275277964744856,0.0386336506036294,0.10318360181892315,0.0,0.2789007821694421,0.3438901780236562,0.629697907698249,0.3915508403122717,0.0,70.0,222.0,95.0,325.0,,1,4.2626798770413155,1,5.407171771460119,1,4.564348191467836,1,5.786897381366708,0,0.0,4,6.569481420414296,82.0,1,Pass,1
396907,0.5269798575318594,0.23267060780530846,0.0,0.270248725443489,0.0,0.15865806204177302,0.1698630965746661,0.0,0.1679074709337248,0.0,0.09471501496369832,0.16193309638972414,0.0,0.0,0.0,0.21964706546266916,0.4355331992303013,0.0,0.5618438036227863,0.0,424.0,544.0,,340.0,,1,6.052089168924417,1,6.300785794663244,0,0.0,1,5.831882477283517,0,0.0,3,7.1770187659099,88.0,1,Fail,0
397219,0.24192067552770397,0.20804570343046588,0.4594472851964957,0.29201386464530477,0.24357434785833926,0.22036978885768663,0.20282233566393745,0.0852022702110188,0.2892167775298335,0.24105640380357513,0.2334624077471251,0.27747892584623873,0.10660607589371279,0.20476450766861615,0.22479884458924798,0.3042471278674842,0.31165303505935793,0.34874436869877273,0.2140048501562456,0.2905704037488378,830.0,925.0,1147.0,1527.0,1832.0,1,6.7226297948554485,1,6.8308742346461795,1,7.045776576879511,1,7.331714969726466,1,7.513709247839705,5,8.742254901886351,78.0,1,Distinction,1
397292,0.24526521141441693,0.22825693992165244,0.0,0.0,0.0,0.20108540655163543,0.18485334421443472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536493820339475,0.5868897158639128,0.0,0.0,0.0,115.0,220.0,,,,1,4.7535901911063645,1,5.3981627015177525,0,0.0,0,0.0,0,0.0,2,5.817111159963204,72.0,1,Fail,0
397671,0.2549475054575615,0.33418767107869174,0.23357159228968113,0.23117561683778876,0.3160614716049154,0.18835137033791954,0.24190332490291627,0.320838546658552,0.18885153683624828,0.30626422932706143,0.28269656752774336,0.347532476805893,0.15291100836395063,0.32706149334955753,0.16784696750115075,0.27400455667677565,0.07637652721249878,0.2926788526878161,0.2529113529764056,0.20982733156687244,782.0,381.0,984.0,601.0,1110.0,1,6.663132695990803,1,5.945420608606575,1,6.892641641172089,1,6.400257445308821,1,7.01301578963963,5,8.258163361537619,100.0,1,Distinction,1
398550,0.5469682773803104,0.046633645742489196,0.17375800099808272,0.43265894383505693,0.2441879461981647,0.2721532226363278,0.2195034230296534,0.37016626884563436,0.0,0.2793302580584617,0.0,0.3112140149851918,0.14825585499391314,0.21431186281619236,0.25423497202221684,0.18087849998336175,0.42264891624266565,0.30781987516236986,0.35302919334875077,0.22224682372115673,160.0,409.0,264.0,442.0,587.0,1,5.081404364984463,1,6.016157159698354,1,5.579729825986222,1,6.093569770045136,1,6.376726947898627,5,7.529943370601589,98.0,1,Distinction,1
398630,0.1272639503297682,0.32349587319303824,0.03306206904364943,0.0,0.09509373782221242,0.0636319751648841,0.05925498697748818,0.07676774698755535,0.1631957598910101,0.11421582863617305,0.19300235107768665,0.40137811827034464,0.03306206904364943,0.1526010795758876,0.6655979614342235,0.6161017234276611,0.21587102155912902,0.8571081149251458,0.6842031605331023,0.12509247210739102,123.0,205.0,146.0,167.0,592.0,1,4.820281565605037,1,5.327876168789581,1,4.990432586778736,1,5.123963979403259,1,6.385194398997726,5,7.1180162044653335,68.0,1,Pass,1
399429,0.24269519016783017,0.23833761756285127,0.35141101779810524,0.3444753262779209,0.3377117844144487,0.16988773375096167,0.2996398963590566,0.3154880780556606,0.08018175594791946,0.26807132815502754,0.22535080010438086,0.2084859411138404,0.13750403311352222,0.31098701942187407,0.09910531826972188,0.36206627597682733,0.25353654496425176,0.19559687103271206,0.26435589835228557,0.29511156916080195,732.0,721.0,609.0,674.0,1178.0,1,6.597145701886651,1,6.582025138892826,1,6.413458957167357,1,6.51471269087253,1,7.072421900537371,5,8.272570608424903,92.0,1,Distinction,1
402695,0.2655075382706054,0.4597002622507509,0.0,0.07410602790859049,0.6917365410785513,0.12038038933883262,0.2097770963014245,0.6365452693980705,0.09522269048461741,0.1942352727939009,0.0,0.33052264144782456,0.3634547306019294,0.28859298573774,0.11402818612754786,0.6141120723905621,0.0,0.0,0.5420782958690521,0.0,227.0,339.0,143.0,730.0,403.0,1,5.429345628954441,1,5.8289456176102075,1,4.969813299576001,1,6.594413459749778,1,6.0014148779611505,5,7.519149957669823,80.0,1,Pass,1
405193,0.4150779132187693,0.26746813682994897,0.01871728170566312,0.2660441324867356,0.3089549356908781,0.0,0.15554034381947535,0.35412712213781816,0.21609103191338724,0.1911685893135368,0.3612667338171724,0.2673823242092985,0.4474365474366845,0.2804924198503004,0.1704604577387271,0.22365535296405842,0.3096091951412771,0.17971904871983418,0.23737241574957682,0.32941601725685793,729.0,757.0,705.0,1731.0,1386.0,1,6.593044534142437,1,6.630683385642372,1,6.559615237493242,1,7.4570320891223805,1,7.234898420314831,5,8.57715877258367,96.0,1,Pass,1
407232,0.25726224298800154,0.14111997659322317,0.41720401119663675,0.15982786000912996,0.37803290046298743,0.30421137520860236,0.31023561249837683,0.19477878041701585,0.25133053664511873,0.27429493735036276,0.17929235325342452,0.22908072248958314,0.15637592628723299,0.34609139029682434,0.18250958715208884,0.2592340285499716,0.31956368841881694,0.2316412820991145,0.24275021304892708,0.16516257503456103,1067.0,897.0,797.0,1882.0,1078.0,1,6.97354301952014,1,6.8001700683022,1,6.682108597449809,1,7.5406215286571525,1,6.983789965258135,5,8.652073673610056,82.0,1,Pass,1
410407,0.10035117148345761,0.23844815537126934,0.2256578387725746,0.33212931495847503,0.30947804895132225,0.25762481851763563,0.22931335418836338,0.3725449618112566,0.29472691348221475,0.37975542110758137,0.3353979447265832,0.25953912498484155,0.15612922232851112,0.1778412200416192,0.26830603114404006,0.3066260652723236,0.27269936545552564,0.2456679770876577,0.19530255151769102,0.042460498797056434,889.0,1233.0,1179.0,433.0,903.0,1,6.7912214627261855,1,7.1180162044653335,1,7.07326971745971,1,6.073044534100405,1,6.806829360392176,5,8.442038517815478,88.0,1,Distinction,1
410883,0.12908258037871131,0.03667942703090682,0.2753846283754605,0.0,0.1469082370965707,0.2987339076016119,0.09481494342283207,0.0,0.0,0.2514649462766618,0.0,0.1799819355502656,0.0,0.0975783282823551,0.030559057835008414,0.5721835120196768,0.6885236939959956,0.7246153716245395,0.9024216717176449,0.5710677587917591,244.0,247.0,148.0,320.0,158.0,1,5.501258210544727,1,5.5134287461649825,1,5.003946305945459,1,5.771441123130016,1,5.0689042022202315,5,7.0192966537150445,82.0,1,Pass,1
411304,0.1164103738272598,0.19750844144128366,0.3839234039648469,0.04578977703308746,0.2725495210974106,0.13512163707122807,0.15539072131891682,0.0943955715851171,0.13483664267185266,0.15082810250471052,0.14997360224502565,0.36568611527503153,0.07310950773606242,0.24439395257807212,0.2734628682703412,0.5984943868564865,0.2814147219647679,0.4485715167139735,0.5749796277169877,0.3031595081275377,241.0,249.0,246.0,281.0,550.0,1,5.488937726156687,1,5.521460917862246,1,5.5093883366279774,1,5.641907070938114,1,6.311734809152915,5,7.357556200910353,60.0,1,Pass,1
412353,0.2613153986472695,0.2554468495651228,0.3572154945871744,0.39005989830710325,0.6441298276308693,0.2596980528855495,0.19860457429385658,0.3366202289537282,0.2193827789524233,0.2854580340782137,0.20631030997925784,0.22616297608041788,0.08989204617977534,0.15882720329121186,0.070412138290917,0.2726762384879233,0.3197856000606028,0.21627223027932213,0.23173011944926158,0.0,1925.0,1483.0,368.0,862.0,910.0,1,7.563200592358071,1,7.302496423727326,1,5.910796644040527,1,6.760414691083428,1,6.814542897259958,5,8.621373010325902,100.0,1,Pass,1
413180,0.0,0.142543350356879,0.233509447765502,0.019369183273367938,0.6134796760532314,0.0,0.4374721872768853,0.1018788937996404,0.29576877253720774,0.10762505154012572,0.4115036955286987,0.16806605535954883,0.11342001531696824,0.2655671157148343,0.1647201138626139,0.5884963044713013,0.2519184070066868,0.5511916431178894,0.41929492847459005,0.1141751585440291,80.0,130.0,57.0,1595.0,177.0,1,4.394449154672439,1,4.875197323201151,1,4.060443010546419,1,7.3752557780097545,1,5.181783550292085,5,7.620705086838262,70.0,1,Pass,1
413709,0.21841933113810924,0.2871877254083201,0.1682630264041125,0.29639670567465276,0.3369292169512588,0.19555076592293644,0.12736371846839978,0.2566615437698701,0.09979142199662965,0.08359117795629072,0.36585699603887023,0.09676302935275836,0.2690224546349891,0.23142814662275396,0.1545571144893139,0.22017290690008398,0.4886855267705218,0.3060529751910283,0.37238372570596345,0.42492249060313664,226.0,172.0,574.0,484.0,516.0,1,5.424950017481403,1,5.153291594497779,1,6.354370040797351,1,6.184148890937483,1,6.248042874508429,5,7.587310506022615,92.0,1,Pass,1
413949,0.218864866879597,0.28912765367047094,0.3278506683116726,0.18406056563021395,0.21274986272888582,0.07080352293611401,0.38255564176917406,0.3135638503051825,0.18622555738726715,0.29093510620231494,0.2385612673173888,0.07886981325963821,0.20762961759220266,0.18342926068499452,0.2651653209745867,0.4717703428669001,0.24944689130071687,0.15095586379094217,0.44628461629752436,0.23114971009421253,505.0,530.0,599.0,878.0,1066.0,1,6.226536669287466,1,6.274762021241939,1,6.396929655216146,1,6.778784897685177,1,6.9726062513017535,5,8.182838710766026,80.0,1,Pass,1
416199,0.7317316066878132,0.0,0.4647392910056309,0.7579931846256307,0.331974985894249,0.09159783499839706,0.0677800052226552,0.274390250693941,0.19708586908824804,0.4647579021002251,0.0,0.5188771809307501,0.04456894740970148,0.0,0.20326711200552586,0.17667055831378958,0.4133428138465947,0.21630151089072658,0.04492094628612125,0.0,218.0,736.0,661.0,545.0,569.0,1,5.389071729816501,1,6.602587892189336,1,6.495265555937008,1,6.302618975744905,1,6.345636360828596,5,7.912056888179006,86.0,1,Pass,1
