aluno,forma_w00,forma_w01,forma_w02,forma_w03,forma_w04,forma_w05,forma_w06,forma_w07,forma_w08,forma_w09,forma_w10,forma_w11,forma_w12,forma_w13,forma_w14,forma_w15,forma_w16,forma_w17,forma_w18,forma_w19,forma_w20,forma_w21,forma_w22,forma_w23,forma_w24,forma_w25,forma_w26,forma_w27,forma_w28,forma_w29
BBB_2014J_340592,0.23529411764705882,0.2773109243697479,0.15966386554621848,0.058823529411764705,0.14285714285714285,0.0,0.08403361344537816,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_341611,0.12871287128712872,0.0,0.28217821782178215,0.24752475247524752,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.0049504950495049506,0.18811881188118812,0.0297029702970297,0.01485148514851485,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0891089108910891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_342192,0.014218009478672985,0.03317535545023697,0.004739336492890996,0.004739336492890996,0.14691943127962084,0.037914691943127965,0.037914691943127965,0.018957345971563982,0.04265402843601896,0.004739336492890996,0.0,0.023696682464454975,0.004739336492890996,0.018957345971563982,0.0,0.004739336492890996,0.2890995260663507,0.004739336492890996,0.03317535545023697,0.0,0.004739336492890996,0.023696682464454975,0.17061611374407584,0.0,0.05687203791469194,0.018957345971563982,0.0,0.0,0.0,0.0
BBB_2014J_343138,0.062111801242236024,0.11387163561076605,0.026915113871635612,0.2360248447204969,0.010351966873706004,0.13250517598343686,0.051759834368530024,0.0,0.0,0.0,0.0,0.0,0.018633540372670808,0.0,0.07453416149068323,0.08695652173913043,0.0,0.07867494824016563,0.002070393374741201,0.0,0.0,0.0,0.07660455486542443,0.008281573498964804,0.020703933747412008,0.0,0.0,0.0,0.0,0.0
BBB_2014J_350312,0.24271844660194175,0.0,0.0970873786407767,0.0,0.019417475728155338,0.6407766990291263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_350797,0.036923076923076927,0.015384615384615385,0.035897435897435895,0.010256410256410256,0.14564102564102563,0.03282051282051282,0.012307692307692308,0.024615384615384615,0.009230769230769232,0.011282051282051283,0.024615384615384615,0.043076923076923075,0.050256410256410255,0.043076923076923075,0.1076923076923077,0.046153846153846156,0.11384615384615385,0.0010256410256410256,0.04717948717948718,0.03076923076923077,0.09128205128205129,0.009230769230769232,0.0,0.01641025641025641,0.02358974358974359,0.0,0.0071794871794871795,0.008205128205128205,0.0,0.0020512820512820513
BBB_2014J_351050,0.0038684719535783366,0.015473887814313346,0.04642166344294004,0.013539651837524178,0.0,0.10251450676982592,0.007736943907156673,0.013539651837524178,0.0,0.015473887814313346,0.007736943907156673,0.0,0.0,0.061895551257253385,0.07930367504835589,0.0,0.0,0.030947775628626693,0.14313346228239845,0.048355899419729204,0.05415860735009671,0.04642166344294004,0.19148936170212766,0.05415860735009671,0.0,0.0,0.01160541586073501,0.05222437137330754,0.0,0.0
BBB_2014J_357901,0.049342105263157895,0.009868421052631578,0.16447368421052633,0.06907894736842106,0.06578947368421052,0.046052631578947366,0.03289473684210526,0.006578947368421052,0.039473684210526314,0.0,0.013157894736842105,0.0,0.0,0.10197368421052631,0.08223684210526316,0.0,0.019736842105263157,0.1611842105263158,0.12171052631578948,0.0,0.0,0.0,0.0,0.01644736842105263,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_358001,0.0029069767441860465,0.06976744186046512,0.0,0.005813953488372093,0.36046511627906974,0.11918604651162791,0.0,0.0,0.0029069767441860465,0.0029069767441860465,0.1686046511627907,0.11627906976744186,0.011627906976744186,0.03488372093023256,0.020348837209302327,0.011627906976744186,0.03488372093023256,0.020348837209302327,0.0029069767441860465,0.0,0.0,0.0,0.014534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_358204,0.09643510054844608,0.07861060329067641,0.042276051188299815,0.029707495429616086,0.06010054844606947,0.06741316270566727,0.023994515539305303,0.0066270566727605115,0.0022851919561243145,0.027879341864716637,0.08683729433272395,0.0283363802559415,0.07815356489945155,0.03016453382084095,0.023080438756855576,0.019652650822669104,0.048674588665447896,0.03336380255941499,0.026051188299817184,0.01942413162705667,0.023537477148080438,0.03496343692870201,0.024451553930530164,0.020795246800731262,0.023080438756855576,0.008455210237659964,0.01416819012797075,0.02010968921389397,0.0011425959780621572,0.00022851919561243144
BBB_2014J_361411,0.304177545691906,0.11879895561357702,0.018276762402088774,0.014360313315926894,0.007832898172323759,0.02610966057441253,0.005221932114882507,0.0026109660574412533,0.0,0.0,0.057441253263707574,0.0,0.010443864229765013,0.0,0.0,0.031331592689295036,0.0,0.04960835509138381,0.005221932114882507,0.009138381201044387,0.0,0.0,0.018276762402088774,0.07180156657963446,0.0,0.0013054830287206266,0.24804177545691905,0.0,0.0,0.0
BBB_2014J_363213,0.16371681415929204,0.0,0.1592920353982301,0.030973451327433628,0.01327433628318584,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.01327433628318584,0.1902654867256637,0.008849557522123894,0.0,0.0,0.004424778761061947,0.11061946902654868,0.004424778761061947,0.0,0.0,0.0,0.017699115044247787,0.15486725663716813,0.004424778761061947,0.0,0.02654867256637168,0.02654867256637168,0.061946902654867256,0.0
BBB_2014J_364527,0.0,0.1572700296735905,0.04747774480712166,0.026706231454005934,0.017804154302670624,0.10089020771513353,0.04747774480712166,0.0,0.0,0.017804154302670624,0.0,0.12166172106824925,0.02373887240356083,0.0,0.002967359050445104,0.0,0.05341246290801187,0.14540059347181009,0.0,0.0,0.0,0.0,0.1661721068249258,0.02373887240356083,0.0,0.008902077151335312,0.03560830860534125,0.002967359050445104,0.0,0.0
BBB_2014J_365097,0.010710808179162609,0.019474196689386564,0.02044790652385589,0.06523855890944498,0.042843232716650435,0.005842259006815969,0.0019474196689386564,0.010710808179162609,0.0,0.0,0.05160662122687439,0.027263875365141188,0.0,0.0,0.0038948393378773127,0.15092502434274585,0.0,0.11392405063291139,0.0019474196689386564,0.0,0.018500486854917234,0.1314508276533593,0.07400194741966894,0.0,0.0,0.010710808179162609,0.23466407010710807,0.0038948393378773127,0.0,0.0
BBB_2014J_365111,0.052845528455284556,0.1016260162601626,0.0,0.04065040650406504,0.3170731707317073,0.0,0.036585365853658534,0.08943089430894309,0.0040650406504065045,0.0,0.008130081300813009,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028455284552845527,0.012195121951219513,0.052845528455284556,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_366479,0.10307017543859649,0.07017543859649122,0.043859649122807015,0.14035087719298245,0.15350877192982457,0.0021929824561403508,0.017543859649122806,0.0,0.0,0.05482456140350877,0.10307017543859649,0.006578947368421052,0.0,0.0021929824561403508,0.0043859649122807015,0.006578947368421052,0.07236842105263158,0.0,0.0,0.0,0.0,0.03070175438596491,0.0,0.0,0.02850877192982456,0.08333333333333333,0.05701754385964912,0.006578947368421052,0.008771929824561403,0.0043859649122807015
BBB_2014J_368521,0.1772983114446529,0.0075046904315197,0.09380863039399624,0.08911819887429644,0.05722326454033771,0.0009380863039399625,0.05722326454033771,0.013133208255159476,0.0,0.0,0.012195121951219513,0.020637898686679174,0.05909943714821764,0.05065666041275797,0.016885553470919325,0.0,0.0,0.016885553470919325,0.0647279549718574,0.0,0.017823639774859287,0.0028142589118198874,0.013133208255159476,0.05628517823639775,0.006566604127579738,0.00375234521575985,0.1378986866791745,0.024390243902439025,0.0,0.0
BBB_2014J_369234,0.0570409982174688,0.0071301247771836,0.0196078431372549,0.0392156862745098,0.06060606060606061,0.08912655971479501,0.0035650623885918,0.0035650623885918,0.0427807486631016,0.0285204991087344,0.0,0.0,0.0,0.0,0.0,0.14616755793226383,0.0748663101604278,0.023172905525846704,0.0,0.0,0.0,0.22994652406417113,0.0,0.12477718360071301,0.0,0.0481283422459893,0.0,0.0,0.0017825311942959,0.0
BBB_2014J_372602,0.0,0.06542056074766354,0.009345794392523364,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.2616822429906542,0.0,0.0,0.0,0.32710280373831774,0.0,0.12149532710280374,0.0,0.0,0.0,0.09345794392523364,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_373174,0.08349328214971209,0.09980806142034548,0.01055662188099808,0.0710172744721689,0.018234165067178502,0.02783109404990403,0.019193857965451054,0.01727447216890595,0.02399232245681382,0.04126679462571977,0.0019193857965451055,0.0,0.02015355086372361,0.0,0.02015355086372361,0.04222648752399232,0.03934740882917467,0.013435700575815739,0.02495201535508637,0.12667946257197696,0.08829174664107485,0.009596928982725527,0.0710172744721689,0.0854126679462572,0.01055662188099808,0.009596928982725527,0.023032629558541268,0.0009596928982725527,0.0,0.0
BBB_2014J_379720,0.0,0.0449438202247191,0.020599250936329586,0.0,0.0,0.12172284644194757,0.0018726591760299626,0.0,0.0,0.0299625468164794,0.0,0.04307116104868914,0.02247191011235955,0.0,0.00749063670411985,0.0,0.0056179775280898875,0.18352059925093633,0.003745318352059925,0.0149812734082397,0.0,0.013108614232209739,0.12921348314606743,0.0,0.018726591760299626,0.003745318352059925,0.19850187265917604,0.13670411985018727,0.0,0.0
BBB_2014J_381882,0.0536779324055666,0.1073558648111332,0.019880715705765408,0.03180914512922465,0.1908548707753479,0.02385685884691849,0.0019880715705765406,0.0019880715705765406,0.0019880715705765406,0.0,0.15308151093439365,0.055666003976143144,0.02186878727634195,0.11332007952286283,0.0,0.0,0.0,0.03777335984095427,0.003976143141153081,0.02385685884691849,0.0,0.0636182902584493,0.02584493041749503,0.019880715705765408,0.003976143141153081,0.0,0.0437375745526839,0.0,0.0,0.0
BBB_2014J_385341,0.0,0.0,0.52,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_385405,0.0,0.1422976501305483,0.0039164490861618795,0.0,0.0026109660574412533,0.0039164490861618795,0.0013054830287206266,0.0,0.0,0.11488250652741515,0.08093994778067885,0.0731070496083551,0.005221932114882507,0.0013054830287206266,0.010443864229765013,0.05483028720626632,0.0,0.0,0.0,0.024804177545691905,0.0,0.06919060052219321,0.0731070496083551,0.02349869451697128,0.0,0.033942558746736295,0.1566579634464752,0.12402088772845953,0.0,0.0
BBB_2014J_387406,0.06426735218508997,0.09768637532133675,0.04113110539845758,0.010282776349614395,0.0,0.31362467866323906,0.015424164524421594,0.005141388174807198,0.0,0.002570694087403599,0.0,0.0,0.17223650385604114,0.0,0.002570694087403599,0.0,0.0,0.002570694087403599,0.21079691516709512,0.0,0.0,0.002570694087403599,0.0,0.05398457583547558,0.005141388174807198,0.0,0.0,0.0,0.0,0.0
BBB_2014J_387773,0.028139810426540283,0.058056872037914695,0.04768957345971564,0.007701421800947867,0.04206161137440758,0.023992890995260665,0.018364928909952605,0.012440758293838863,0.009774881516587678,0.15995260663507108,0.0035545023696682463,0.00740521327014218,0.06664691943127962,0.03909952606635071,0.028732227488151657,0.004146919431279621,0.04591232227488152,0.1039691943127962,0.029917061611374408,0.037914691943127965,0.037618483412322275,0.004443127962085308,0.03909952606635071,0.02103080568720379,0.001481042654028436,0.002369668246445498,0.11018957345971564,0.007701421800947867,0.0005924170616113745,0.0
BBB_2014J_391937,0.015905743740795286,0.031516936671575846,0.05419734904270987,0.08041237113402062,0.03799705449189985,0.013254786450662739,0.022091310751104567,0.026804123711340205,0.0014727540500736377,0.0642120765832106,0.04889543446244477,0.02621502209131075,0.03917525773195876,0.07039764359351988,0.05154639175257732,0.04153166421207658,0.06215022091310751,0.0374079528718704,0.03770250368188512,0.04801178203240059,0.0406480117820324,0.041237113402061855,0.01561119293078056,0.01914580265095729,0.027687776141384388,0.004123711340206186,0.014138438880706922,0.024447717231222386,0.0,0.002061855670103093
BBB_2014J_39208,0.03297269448737764,0.06439979392065945,0.03503348789283874,0.02266872746007213,0.05821741370427615,0.05821741370427615,0.029881504379185988,0.009788768675940238,0.014425553838227717,0.0061823802163833074,0.03863987635239567,0.0592478104070067,0.05048943843379701,0.07212776919113859,0.04121586810922205,0.06800618238021638,0.02730551262235961,0.0422462648119526,0.00927357032457496,0.02369912416280268,0.04482225656877898,0.09015971148892324,0.02730551262235961,0.00824317362184441,0.012364760432766615,0.015455950540958269,0.014425553838227717,0.0211231324059763,0.0005151983513652757,0.0015455950540958269
BBB_2014J_395320,0.0760180995475113,0.03800904977375565,0.0027149321266968325,0.03800904977375565,0.08054298642533937,0.012669683257918552,0.06787330316742081,0.0036199095022624436,0.0,0.0,0.13755656108597286,0.0,0.019004524886877826,0.0,0.0,0.151131221719457,0.05248868778280543,0.007239819004524887,0.11945701357466064,0.007239819004524887,0.10316742081447963,0.0009049773755656109,0.0027149321266968325,0.047058823529411764,0.0,0.016289592760180997,0.0009049773755656109,0.015384615384615385,0.0,0.0
BBB_2014J_395822,0.0166073546856465,0.01542111506524318,0.04586793198892843,0.04151838671411625,0.018584420719652037,0.03558718861209965,0.022933965994464216,0.009885330170027679,0.0,0.028865164096480822,0.02372479240806643,0.0,0.010676156583629894,0.07038355081059708,0.03440094899169632,0.08501383946223803,0.012257809410834321,0.08580466587584025,0.07671016211941478,0.010280743376828785,0.0,0.025701858442071967,0.0608936338473705,0.1273230525899565,0.04468169236852511,0.04389086595492289,0.020166073546856466,0.03202846975088968,0.0,0.0007908264136022143
BBB_2014J_396016,0.4,0.4666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_397414,0.04204993429697766,0.04336399474375821,0.00788436268068331,0.011826544021024968,0.005256241787122208,0.19710906701708278,0.001314060446780552,0.0,0.0,0.001314060446780552,0.0,0.04993429697766097,0.0,0.002628120893561104,0.0,0.002628120893561104,0.3035479632063075,0.010512483574244415,0.0,0.003942181340341655,0.011826544021024968,0.07884362680683311,0.1366622864651774,0.01971090670170828,0.0,0.026281208935611037,0.040735873850197106,0.002628120893561104,0.0,0.0
BBB_2014J_398442,0.02702702702702703,0.002574002574002574,0.04504504504504504,0.009009009009009009,0.032175032175032175,0.07722007722007722,0.06177606177606178,0.015444015444015444,0.005148005148005148,0.07722007722007722,0.003861003861003861,0.19305019305019305,0.02702702702702703,0.003861003861003861,0.001287001287001287,0.005148005148005148,0.011583011583011582,0.1788931788931789,0.0,0.0,0.0,0.0,0.05791505791505792,0.09009009009009009,0.011583011583011582,0.03088803088803089,0.003861003861003861,0.028314028314028315,0.0,0.0
BBB_2014J_399737,0.018575851393188854,0.007430340557275541,0.009287925696594427,0.05944272445820433,0.0030959752321981426,0.2582043343653251,0.01238390092879257,0.0030959752321981426,0.0,0.0018575851393188853,0.031578947368421054,0.0173374613003096,0.12445820433436533,0.0006191950464396285,0.002476780185758514,0.0006191950464396285,0.0761609907120743,0.07678018575851393,0.0037151702786377707,0.0006191950464396285,0.0018575851393188853,0.039628482972136225,0.09226006191950464,0.06253869969040247,0.013622291021671827,0.00804953560371517,0.055108359133126936,0.019195046439628483,0.0,0.0
BBB_2014J_400549,0.04703328509406657,0.049927641099855286,0.13241678726483358,0.020260492040520984,0.04486251808972504,0.005065123010130246,0.02532561505065123,0.023878437047756874,0.0,0.1975397973950796,0.0,0.005788712011577424,0.04848046309696093,0.04775687409551375,0.07525325615050651,0.0,0.05788712011577424,0.01085383502170767,0.05137481910274964,0.0,0.012301013024602027,0.023878437047756874,0.0,0.028219971056439943,0.0,0.0,0.01881331403762663,0.0723589001447178,0.000723589001447178,0.0
BBB_2014J_401317,0.05405405405405406,0.1342031686859273,0.013979496738117428,0.009319664492078284,0.03168685927306617,0.09412861136999068,0.048462255358807084,0.0065237651444548,0.0027958993476234857,0.016775396085740912,0.06710158434296365,0.0,0.048462255358807084,0.001863932898415657,0.0,0.12301957129543337,0.0,0.016775396085740912,0.04007455731593663,0.004659832246039142,0.15377446411929171,0.0,0.0,0.0009319664492078285,0.01863932898415657,0.0,0.0,0.11276794035414725,0.0,0.0
BBB_2014J_402180,0.046528274874731566,0.031496062992125984,0.0,0.031496062992125984,0.009305654974946313,0.03722261989978525,0.015032211882605583,0.010021474588403722,0.0,0.0,0.01717967072297781,0.025769506084466716,0.02934860415175376,0.10880458124552612,0.05440229062276306,0.02934860415175376,0.020758768790264854,0.09090909090909091,0.025053686471009307,0.04581245526127416,0.05941302791696493,0.01145311381531854,0.05440229062276306,0.020042949176807445,0.0,0.14244810307802433,0.08375089477451682,0.0,0.0,0.0
BBB_2014J_403213,0.13249211356466878,0.0,0.03785488958990536,0.0,0.0,0.17034700315457413,0.0,0.03785488958990536,0.07886435331230283,0.0473186119873817,0.15772870662460567,0.0,0.1892744479495268,0.0,0.0,0.0,0.0,0.06624605678233439,0.0,0.0,0.0,0.0,0.07255520504731862,0.0,0.00946372239747634,0.0,0.0,0.0,0.0,0.0
BBB_2014J_404121,0.015422578655151141,0.03146206045650833,0.0012338062924120913,0.0215916101172116,0.04256631708821715,0.06415792720542875,0.017890191239975324,0.016039481801357187,0.0,0.0,0.3146206045650833,0.038864898210980874,0.03701418877236274,0.1702652683528686,0.05305367057371992,0.008019740900678593,0.0,0.05243676742751388,0.007402837754472548,0.0012338062924120913,0.008019740900678593,0.0,0.005552128315854411,0.00863664404688464,0.020974706971005553,0.007402837754472548,0.05367057371992597,0.0,0.0024676125848241827,0.0
BBB_2014J_404415,0.019164955509924708,0.021218343600273786,0.038329911019849415,0.019164955509924708,0.0006844626967830253,0.06639288158795345,0.0006844626967830253,0.004106776180698152,0.0,0.009582477754962354,0.0,0.13552361396303902,0.00889801505817933,0.0013689253935660506,0.040383299110198494,0.11978097193702943,0.0,0.018480492813141684,0.0513347022587269,0.08692676249144421,0.053388090349075976,0.019849418206707735,0.05201916495550993,0.040383299110198494,0.0054757015742642025,0.0,0.002053388090349076,0.18480492813141683,0.0,0.0
BBB_2014J_406000,0.011844331641285956,0.007614213197969543,0.0008460236886632825,0.004230118443316413,0.005922165820642978,0.030456852791878174,0.1218274111675127,0.025380710659898477,0.001692047377326565,0.007614213197969543,0.016074450084602367,0.0583756345177665,0.007614213197969543,0.03299492385786802,0.00676818950930626,0.03637901861252115,0.05752961082910321,0.00338409475465313,0.001692047377326565,0.08037225042301184,0.05922165820642978,0.047377326565143825,0.0008460236886632825,0.16412859560067683,0.00338409475465313,0.00676818950930626,0.1700507614213198,0.027918781725888325,0.001692047377326565,0.0
BBB_2014J_409708,0.04498269896193772,0.01384083044982699,0.0,0.02249134948096886,0.02422145328719723,0.029411764705882353,0.06920415224913495,0.050173010380622836,0.0,0.06401384083044982,0.04325259515570934,0.005190311418685121,0.04325259515570934,0.006920415224913495,0.006920415224913495,0.02249134948096886,0.08650519031141868,0.06401384083044982,0.0,0.00865051903114187,0.1245674740484429,0.11072664359861592,0.0017301038062283738,0.0017301038062283738,0.0,0.029411764705882353,0.09515570934256055,0.031141868512110725,0.0,0.0
BBB_2014J_412081,0.030181086519114688,0.0,0.012072434607645875,0.05432595573440644,0.028169014084507043,0.05835010060362173,0.0,0.0,0.0,0.30985915492957744,0.05030181086519115,0.01006036217303823,0.03822937625754527,0.1267605633802817,0.0,0.0,0.0,0.11066398390342053,0.0,0.0,0.0,0.1267605633802817,0.002012072434607646,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0
BBB_2014J_412343,0.06403940886699508,0.11822660098522167,0.06403940886699508,0.04433497536945813,0.45320197044334976,0.029556650246305417,0.029556650246305417,0.0,0.0,0.0,0.0,0.08374384236453201,0.059113300492610835,0.0049261083743842365,0.0049261083743842365,0.0,0.04433497536945813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_41547,0.07847082494969819,0.10663983903420524,0.009054325955734407,0.028169014084507043,0.023138832997987926,0.07645875251509054,0.01710261569416499,0.009054325955734407,0.012072434607645875,0.0,0.008048289738430584,0.01609657947686117,0.08651911468812877,0.07645875251509054,0.03722334004024145,0.02414486921529175,0.0,0.096579476861167,0.0613682092555332,0.035211267605633804,0.023138832997987926,0.07142857142857142,0.0,0.060362173038229376,0.0,0.023138832997987926,0.02012072434607646,0.0,0.0,0.0
BBB_2014J_417986,0.08881578947368421,0.039473684210526314,0.007675438596491228,0.021929824561403508,0.07894736842105263,0.010964912280701754,0.03234649122807018,0.003837719298245614,0.0,0.0005482456140350877,0.29660087719298245,0.03289473684210526,0.003837719298245614,0.0005482456140350877,0.0,0.06524122807017543,0.11677631578947369,0.011513157894736841,0.027960526315789474,0.0,0.03234649122807018,0.05317982456140351,0.04057017543859649,0.015899122807017545,0.0,0.0,0.003289473684210526,0.012609649122807017,0.0021929824561403508,0.0
BBB_2014J_418077,0.030518819938962362,0.04374364191251272,0.023397761953204477,0.05391658189216684,0.006103763987792472,0.0,0.03763987792472025,0.0,0.0,0.0,0.10376398779247202,0.011190233977619531,0.048830111902339775,0.027466937945066123,0.059003051881993895,0.08545269582909461,0.027466937945066123,0.0254323499491353,0.027466937945066123,0.0,0.004069175991861648,0.0254323499491353,0.10986775178026449,0.019328585961342827,0.00508646998982706,0.044760935910478125,0.11800610376398779,0.06205493387589013,0.0,0.0
BBB_2014J_420631,0.1610305958132045,0.010466988727858293,0.030595813204508857,0.07971014492753623,0.03542673107890499,0.06280193236714976,0.02576489533011272,0.011272141706924315,0.030595813204508857,0.04830917874396135,0.01288244766505636,0.033816425120772944,0.0249597423510467,0.0,0.06843800322061191,0.05636070853462158,0.033816425120772944,0.04508856682769726,0.04428341384863124,0.05555555555555555,0.0571658615136876,0.016908212560386472,0.0,0.03542673107890499,0.010466988727858293,0.0,0.004830917874396135,0.004025764895330112,0.0,0.0
BBB_2014J_423398,0.005305978068623983,0.0325433321542271,0.00035373187124159886,0.008135833038556774,0.022285107888220728,0.07746727980191015,0.029359745313052705,0.016979129819596747,0.00919702865228157,0.009904492394764769,0.05553590378493102,0.007782101167315175,0.09798372833392288,0.01591793420587195,0.033958259639193494,0.08241952599929253,0.017332861690838343,0.07782101167315175,0.007074637424831978,0.0067209055535903785,0.09090909090909091,0.013795542978422356,0.052706048814998234,0.02794481782808631,0.044570215776441456,0.03501945525291829,0.07039264237707818,0.04598514326140785,0.0038910505836575876,0.0007074637424831977
BBB_2014J_424220,0.03766233766233766,0.06493506493506493,0.006493506493506494,0.06883116883116883,0.02727272727272727,0.0,0.00909090909090909,0.016883116883116882,0.11688311688311688,0.09740259740259741,0.19090909090909092,0.0025974025974025974,0.005194805194805195,0.11818181818181818,0.05064935064935065,0.0,0.007792207792207792,0.03116883116883117,0.0,0.0,0.0,0.0,0.05584415584415584,0.023376623376623377,0.0,0.0,0.01038961038961039,0.05844155844155844,0.0,0.0
BBB_2014J_425772,0.0997624703087886,0.1330166270783848,0.0,0.0831353919239905,0.0023752969121140144,0.07363420427553444,0.0,0.03800475059382423,0.0,0.0,0.057007125890736345,0.0023752969121140144,0.0,0.12589073634204276,0.07125890736342043,0.2375296912114014,0.0,0.0,0.0023752969121140144,0.0,0.0,0.06413301662707839,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_426624,0.05593803786574871,0.0051635111876075735,0.0387263339070568,0.016351118760757316,0.05249569707401033,0.0068846815834767644,0.02323580034423408,0.00946643717728055,0.0068846815834767644,0.0017211703958691911,0.14457831325301204,0.03098106712564544,0.029259896729776247,0.0008605851979345956,0.0963855421686747,0.02495697074010327,0.03356282271944923,0.0981067125645439,0.03356282271944923,0.03700516351118761,0.0,0.028399311531841654,0.04819277108433735,0.0017211703958691911,0.0783132530120482,0.0,0.0972461273666093,0.0,0.0,0.0
BBB_2014J_433939,0.10152284263959391,0.06598984771573604,0.02030456852791878,0.005076142131979695,0.04060913705583756,0.015228426395939087,0.025380710659898477,0.0,0.0,0.0,0.05583756345177665,0.0,0.350253807106599,0.30456852791878175,0.0,0.005076142131979695,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_435287,0.5348837209302325,0.16279069767441862,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_437550,0.014176018901358535,0.06024808033077377,0.07147076196101594,0.02067336089781453,0.004725339633786178,0.029533372711163616,0.03307737743650325,0.0,0.0,0.004134672179562906,0.06497341996455995,0.0,0.17542823390431186,0.03130537507383343,0.0029533372711163615,0.0029533372711163615,0.06320141760189013,0.057885410513880686,0.012404016538688719,0.0,0.008860011813349085,0.03484937979917307,0.07796810395747195,0.029533372711163616,0.004134672179562906,0.0070880094506792675,0.08860011813349085,0.08682811577082103,0.01004134672179563,0.0029533372711163615
BBB_2014J_439677,0.14533622559652928,0.0021691973969631237,0.015184381778741865,0.008676789587852495,0.02386117136659436,0.10412147505422993,0.004338394793926247,0.0,0.0,0.021691973969631236,0.03036876355748373,0.049891540130151846,0.01735357917570499,0.0,0.0,0.004338394793926247,0.09327548806941431,0.05639913232104121,0.0,0.0,0.0,0.18872017353579176,0.23210412147505424,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0
BBB_2014J_439806,0.0,0.06746463547334058,0.07072905331882481,0.056583242655059846,0.0957562568008705,0.03808487486398259,0.002176278563656148,0.001088139281828074,0.0,0.06855277475516866,0.12295973884657237,0.11425462459194777,0.04787812840043525,0.03917301414581066,0.029379760609358,0.023939064200217627,0.07399347116430903,0.007616974972796518,0.0,0.0,0.028291621327529923,0.0,0.022850924918389554,0.026115342763873776,0.003264417845484222,0.0,0.001088139281828074,0.058759521218716,0.0,0.0
BBB_2014J_444361,0.0026954177897574125,0.10512129380053908,0.03234501347708895,0.03099730458221024,0.0,0.03369272237196765,0.014824797843665768,0.0026954177897574125,0.0,0.02425876010781671,0.06873315363881402,0.022911051212938006,0.06334231805929919,0.025606469002695417,0.05256064690026954,0.0,0.14824797843665768,0.03908355795148248,0.018867924528301886,0.0889487870619946,0.04716981132075472,0.006738544474393531,0.08355795148247978,0.0,0.0,0.03638814016172507,0.04582210242587601,0.005390835579514825,0.0,0.0
BBB_2014J_444545,0.13384813384813385,0.0,0.05405405405405406,0.0682110682110682,0.18532818532818532,0.006435006435006435,0.04504504504504504,0.001287001287001287,0.0,0.0888030888030888,0.05791505791505792,0.010296010296010296,0.04633204633204633,0.02445302445302445,0.0,0.10038610038610038,0.001287001287001287,0.023166023166023165,0.003861003861003861,0.0,0.001287001287001287,0.0,0.05662805662805663,0.09137709137709138,0.0,0.0,0.0,0.0,0.0,0.0
