aluno,forma_w00,forma_w01,forma_w02,forma_w03,forma_w04,forma_w05,forma_w06,forma_w07,forma_w08,forma_w09,forma_w10,forma_w11,forma_w12,forma_w13,forma_w14,forma_w15,forma_w16,forma_w17,forma_w18,forma_w19,forma_w20,forma_w21,forma_w22,forma_w23,forma_w24,forma_w25,forma_w26,forma_w27,forma_w28,forma_w29,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso
BBB_2013B_556553,0.07775768535262206,0.11030741410488246,0.039783001808318265,0.08318264014466546,0.03616636528028933,0.0867992766726944,0.0650994575045208,0.02531645569620253,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.039783001808318265,0.0018083182640144665,0.0433996383363472,0.059674502712477394,0.023508137432188065,0.023508137432188065,0.0162748643761302,0.0,0.15913200723327306,0.0,0.0,0.014466546112115732,0.0325497287522604,0.0,0.0,0.0,0.054249547920433995,0.0018083182640144665,0.0,553,18.433333333333334,23,7,-0.001955558416323542,0.34844422273492553,0.03875228805654819,0.6551724137931034,0.325497287522604,45
BBB_2013B_556605,0.0,0.0,0.1517509727626459,0.054474708171206226,0.0,0.023346303501945526,0.2140077821011673,0.011673151750972763,0.0,0.0,0.007782101167315175,0.08949416342412451,0.0,0.023346303501945526,0.0,0.03501945525291829,0.0,0.0,0.0,0.08171206225680934,0.0038910505836575876,0.11673151750972763,0.0,0.01556420233463035,0.0,0.0,0.17120622568093385,0.0,0.0,0.0,257,8.566666666666666,14,16,-0.0007868665140255274,0.43901784516302156,0.05740395009303588,0.20689655172413793,0.42412451361867703,0
BBB_2013B_556648,0.2024793388429752,0.21074380165289255,0.2066115702479339,0.05785123966942149,0.0371900826446281,0.008264462809917356,0.0,0.0371900826446281,0.01652892561983471,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.06198347107438017,0.07024793388429752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,8.066666666666666,11,19,-0.004460419750135595,0.15431746936449134,0.06278574760908295,0.034482758620689655,0.1322314049586777,0
BBB_2013B_556860,0.11893823379275141,0.05461970393057682,0.0638080653394589,0.039305768249106685,0.07350689127105667,0.05206738131699847,0.021949974476773864,0.006636038795303726,0.0030627871362940277,0.022460438999489536,0.05359877488514548,0.010719754977029096,0.005104645227156712,0.0071465033180193975,0.0408371618172537,0.022460438999489536,0.017355793772332824,0.027054619703930576,0.05972434915773354,0.050025523226135786,0.009698825931597753,0.09545686574783052,0.030627871362940276,0.033690658499234305,0.005615109749872384,0.00408371618172537,0.05308831036242981,0.0015313935681470138,0.01582440020418581,0.0,1959,65.3,29,1,-0.001340153911583457,0.3961380718522821,0.029043038908793634,0.0,0.42623787646758554,18
BBB_2013B_556865,0.11398963730569948,0.0,0.07081174438687392,0.0535405872193437,0.0690846286701209,0.06217616580310881,0.044905008635578586,0.015544041450777202,0.0,0.06390328151986183,0.08808290155440414,0.015544041450777202,0.04145077720207254,0.015544041450777202,0.02072538860103627,0.024179620034542316,0.0034542314335060447,0.044905008635578586,0.024179620034542316,0.03281519861830743,0.02072538860103627,0.09153713298791019,0.0,0.025906735751295335,0.0,0.015544041450777202,0.0051813471502590676,0.015544041450777202,0.02072538860103627,0.0,579,19.3,25,5,-0.0017440218550260228,0.3648383062354833,0.030334203500156677,0.0,0.32469775474956825,0
BBB_2013B_556871,0.043327556325823226,0.01386481802426343,0.07452339688041594,0.03292894280762565,0.045060658578856154,0.0511265164644714,0.0805892547660312,0.018197573656845753,0.004332755632582322,0.006065857885615251,0.08838821490467938,0.05459272097053726,0.024263431542461005,0.02859618717504333,0.03292894280762565,0.022530329289428077,0.00779896013864818,0.024263431542461005,0.11438474870017332,0.04072790294627383,0.024263431542461005,0.043327556325823226,0.03552859618717504,0.026863084922010397,0.008665511265164644,0.01559792027729636,0.0,0.0,0.03726169844020797,0.0,1154,38.46666666666667,27,3,-0.001045644785367142,0.4189625291340465,0.02722748440679024,0.6206896551724138,0.401213171577123,44
BBB_2013B_556876,0.0,0.03571428571428571,0.01984126984126984,0.0992063492063492,0.251984126984127,0.041666666666666664,0.12103174603174603,0.005952380952380952,0.00992063492063492,0.08928571428571429,0.027777777777777776,0.047619047619047616,0.0,0.07936507936507936,0.017857142857142856,0.0,0.013888888888888888,0.0,0.05357142857142857,0.005952380952380952,0.005952380952380952,0.015873015873015872,0.0,0.005952380952380952,0.0,0.0,0.051587301587301584,0.0,0.0,0.0,504,16.8,20,10,-0.002645796917209598,0.2949507389162561,0.052250519021855124,0.13793103448275862,0.1527777777777778,26
BBB_2013B_556878,0.13848920863309352,0.015287769784172662,0.07913669064748201,0.0170863309352518,0.07014388489208633,0.039568345323741004,0.03507194244604316,0.0737410071942446,0.029676258992805755,0.022482014388489208,0.04316546762589928,0.053057553956834536,0.007194244604316547,0.05845323741007194,0.014388489208633094,0.0,0.02697841726618705,0.014388489208633094,0.0,0.1223021582733813,0.018884892086330936,0.007194244604316547,0.025179856115107913,0.0368705035971223,0.002697841726618705,0.015287769784172662,0.0,0.03327338129496403,0.0,0.0,1112,37.06666666666667,25,5,-0.001909395731468218,0.3520218308112131,0.03423959535205221,0.0,0.3030575539568346,64
BBB_2013B_556883,0.0,0.05639097744360902,0.11842105263157894,0.005639097744360902,0.10338345864661654,0.0,0.0,0.0,0.0,0.0,0.0,0.18609022556390978,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.041353383458646614,0.06578947368421052,0.0,0.09774436090225563,0.0,0.05075187969924812,0.0,0.20300751879699247,0.0,0.045112781954887216,0.0,0.0,532,17.733333333333334,12,18,7.694430737578121e-05,0.505963183821623,0.05517471426217563,0.8620689655172413,0.5300751879699248,17
BBB_2013B_556887,0.07417582417582418,0.04120879120879121,0.0027472527472527475,0.016483516483516484,0.28846153846153844,0.008241758241758242,0.01098901098901099,0.016483516483516484,0.0,0.0,0.0521978021978022,0.038461538461538464,0.013736263736263736,0.01098901098901099,0.013736263736263736,0.07967032967032966,0.07142857142857142,0.013736263736263736,0.0027472527472527475,0.14835164835164835,0.0,0.0,0.0,0.06868131868131869,0.0027472527472527475,0.005494505494505495,0.0027472527472527475,0.0,0.016483516483516484,0.0,364,12.133333333333333,23,7,-0.0017027466415675532,0.3680371352785146,0.05808229142216479,0.13793103448275862,0.412087912087912,0
BBB_2013B_556892,0.02072538860103627,0.06424870466321243,0.06839378238341969,0.00932642487046632,0.04922279792746114,0.10932642487046632,0.011398963730569948,0.0,0.012435233160621761,0.02227979274611399,0.12642487046632125,0.06839378238341969,0.0,0.035233160621761656,0.011917098445595855,0.0461139896373057,0.004145077720207254,0.029533678756476684,0.03678756476683938,0.07616580310880829,0.03782383419689119,0.02383419689119171,0.05129533678756477,0.043523316062176166,0.005699481865284974,0.0,0.015025906735751295,0.008808290155440414,0.00932642487046632,0.0025906735751295338,1930,64.33333333333333,27,3,-0.0011835833712760863,0.4082722887261033,0.0317875635938458,0.3448275862068966,0.3906735751295337,4
BBB_2013B_556898,0.012458412968075316,0.009980887661923975,0.007078643731860975,0.016776385644510512,0.044807814822679974,0.04332129963898917,0.033269625539746585,0.038578608338642316,0.017908968641608267,0.035251645784667655,0.05790330572662278,0.0776527217385149,0.02576626318397395,0.039144899837191195,0.04091456077015644,0.017413463580378,0.019041551638706022,0.03227861541728605,0.02845614780208112,0.03369434416365824,0.03503928647271183,0.023713456501734266,0.015997734834005805,0.025058398810787853,0.02852693423939973,0.04268422170312168,0.0399235506476959,0.06646846464217455,0.05231117717845261,0.038578608338642316,14127,470.9,30,0,0.0005724488949874934,0.5443647893615308,0.016070915462391214,0.3793103448275862,0.499185955970836,45
BBB_2013B_556959,0.21428571428571427,0.12173038229376258,0.03420523138832998,0.01609657947686117,0.015090543259557344,0.07142857142857142,0.035211267605633804,0.018108651911468814,0.015090543259557344,0.012072434607645875,0.02414486921529175,0.013078470824949699,0.07645875251509054,0.0925553319919517,0.013078470824949699,0.029175050301810865,0.013078470824949699,0.008048289738430584,0.02414486921529175,0.04124748490945674,0.007042253521126761,0.01710261569416499,0.025150905432595575,0.01710261569416499,0.0,0.01006036217303823,0.001006036217303823,0.0,0.014084507042253521,0.02012072434607646,994,33.13333333333333,28,2,-0.0026177084755473886,0.2971275931450773,0.043506643361824415,0.0,0.22736418511066397,152
BBB_2013B_556987,0.251953125,0.03515625,0.11328125,0.0,0.095703125,0.013671875,0.15625,0.1484375,0.001953125,0.056640625,0.0,0.0,0.021484375,0.0,0.001953125,0.072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,512,17.066666666666666,13,17,-0.004092220522803115,0.18285290948275862,0.06052152807260448,0.0,0.103515625,22
BBB_2013B_556990,0.25240384615384615,0.17548076923076922,0.019230769230769232,0.021634615384615384,0.052884615384615384,0.007211538461538462,0.016826923076923076,0.0,0.0,0.0673076923076923,0.0,0.0,0.0,0.07211538461538461,0.0,0.0,0.0,0.0,0.004807692307692308,0.0985576923076923,0.002403846153846154,0.009615384615384616,0.11538461538461539,0.007211538461538462,0.002403846153846154,0.04567307692307692,0.0,0.028846153846153848,0.0,0.0,416,13.866666666666667,18,12,-0.0024193548387096762,0.31249999999999994,0.058021009834221,0.0,0.31490384615384615,75
BBB_2013B_556992,0.07304785894206549,0.2141057934508816,0.1561712846347607,0.010075566750629723,0.04534005037783375,0.10075566750629723,0.04534005037783375,0.0,0.042821158690176324,0.020151133501259445,0.03526448362720403,0.042821158690176324,0.0,0.05793450881612091,0.0,0.005037783375314861,0.0,0.02518891687657431,0.0,0.05793450881612091,0.0,0.0,0.04030226700251889,0.0,0.0025188916876574307,0.0,0.0,0.0,0.02518891687657431,0.0,397,13.233333333333333,18,12,-0.0033941995444140287,0.2369495353079128,0.0488374204053597,0.034482758620689655,0.15617128463476074,42
BBB_2013B_556997,0.1402805611222445,0.07414829659318638,0.04008016032064128,0.06212424849699399,0.08817635270541083,0.028056112224448898,0.022044088176352707,0.018036072144288578,0.018036072144288578,0.06212424849699399,0.01603206412825651,0.03006012024048096,0.04809619238476954,0.018036072144288578,0.0,0.018036072144288578,0.02404809619238477,0.036072144288577156,0.02004008016032064,0.052104208416833664,0.04208416833667335,0.04609218436873747,0.008016032064128256,0.03006012024048096,0.006012024048096192,0.0,0.01002004008016032,0.0,0.03406813627254509,0.008016032064128256,499,16.633333333333333,27,3,-0.0020084663208508225,0.34434386013406126,0.029559325807195894,0.0,0.33466933867735466,83
BBB_2013B_556999,0.0379746835443038,0.12341772151898735,0.028481012658227847,0.04430379746835443,0.0031645569620253164,0.04746835443037975,0.11708860759493671,0.012658227848101266,0.03164556962025317,0.0189873417721519,0.06329113924050633,0.0379746835443038,0.022151898734177215,0.0031645569620253164,0.05379746835443038,0.0031645569620253164,0.012658227848101266,0.0,0.056962025316455694,0.0759493670886076,0.0,0.0,0.00949367088607595,0.11075949367088607,0.015822784810126583,0.0,0.0,0.05063291139240506,0.0189873417721519,0.0,316,10.533333333333333,24,6,-0.0012714549217836973,0.40146224356176335,0.035198574241306554,0.034482758620689655,0.3544303797468354,4
BBB_2013B_557006,0.06382978723404255,0.0,0.07659574468085106,0.0,0.2978723404255319,0.0,0.00425531914893617,0.03829787234042553,0.10212765957446808,0.09787234042553192,0.02127659574468085,0.0,0.0,0.0,0.0,0.06808510638297872,0.02127659574468085,0.0,0.01276595744680851,0.08085106382978724,0.00425531914893617,0.0,0.0,0.05531914893617021,0.01276595744680851,0.0,0.00425531914893617,0.0,0.03829787234042553,0.0,235,7.833333333333333,17,13,-0.002214280642794594,0.32839325018341886,0.058820798393302766,0.13793103448275862,0.29787234042553196,0
BBB_2013B_557024,0.043243243243243246,0.12567567567567567,0.03648648648648649,0.05675675675675676,0.03513513513513514,0.03783783783783784,0.03918918918918919,0.0013513513513513514,0.033783783783783786,0.0,0.014864864864864866,0.03513513513513514,0.021621621621621623,0.00945945945945946,0.031081081081081083,0.031081081081081083,0.02837837837837838,0.002702702702702703,0.005405405405405406,0.05,0.006756756756756757,0.010810810810810811,0.06621621621621622,0.013513513513513514,0.004054054054054054,0.12027027027027028,0.0945945945945946,0.03648648648648649,0.008108108108108109,0.0,740,24.666666666666668,28,2,-0.0004515527763581159,0.46500465983224604,0.032182470182736726,0.034482758620689655,0.4783783783783784,52
BBB_2013B_557032,0.010486891385767791,0.017977528089887642,0.006741573033707865,0.007116104868913857,0.017977528089887642,0.008988764044943821,0.06404494382022471,0.045692883895131084,0.06404494382022471,0.021348314606741574,0.0696629213483146,0.018726591760299626,0.04756554307116105,0.021722846441947566,0.008988764044943821,0.016853932584269662,0.05468164794007491,0.04344569288389513,0.07265917602996255,0.03295880149812734,0.0,0.018726591760299626,0.040074906367041196,0.09138576779026217,0.04307116104868914,0.027715355805243445,0.013857677902621723,0.0550561797752809,0.05131086142322097,0.007116104868913857,2670,89.0,29,1,0.000602250523886299,0.5466744156011882,0.02361570979703917,0.7931034482758621,0.5689138576779026,52
BBB_2013B_557057,0.0,0.05539971949509116,0.01332398316970547,0.056802244039270686,0.0876577840112202,0.03506311360448808,0.03997194950911641,0.08976157082748948,0.10308555399719495,0.04067321178120617,0.03716690042075736,0.025245441795231416,0.021739130434782608,0.056802244039270686,0.03997194950911641,0.05329593267882188,0.016129032258064516,0.010518934081346423,0.03295932678821879,0.025245441795231416,0.007713884992987377,0.016830294530154277,0.0,0.052594670406732116,0.0091164095371669,0.0,0.02314165497896213,0.03927068723702665,0.009817671809256662,0.0007012622720897616,1426,47.53333333333333,27,3,-0.0014468312149856389,0.3878705808386129,0.02683659851089785,0.27586206896551724,0.2973352033660589,0
BBB_2013B_557060,0.0,0.5437665782493368,0.04420866489832007,0.009725906277630416,0.09725906277630415,0.0,0.023872679045092837,0.0,0.0035366931918656055,0.0,0.0,0.05570291777188329,0.050397877984084884,0.0008841732979664014,0.0,0.0,0.09902740937223696,0.0,0.0,0.014146772767462422,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,1131,37.7,13,17,-0.0038461046707757604,0.2019268880148785,0.09871433553881899,0.034482758620689655,0.17064544650751545,3
BBB_2013B_557145,0.1317365269461078,0.008982035928143712,0.05089820359281437,0.08982035928143713,0.041916167664670656,0.0718562874251497,0.12574850299401197,0.011976047904191617,0.03592814371257485,0.0,0.0,0.12574850299401197,0.0,0.0,0.0,0.08083832335329341,0.0,0.0,0.0,0.1347305389221557,0.017964071856287425,0.0,0.0,0.05688622754491018,0.014970059880239521,0.0,0.0,0.0,0.0,0.0,334,11.133333333333333,15,15,-0.002351248559610479,0.3177782366301879,0.04590210842384857,0.6551724137931034,0.30538922155688625,52
BBB_2013B_557220,0.012484394506866416,0.0599250936329588,0.10861423220973783,0.0449438202247191,0.0,0.0749063670411985,0.08489388264669163,0.02746566791510612,0.026217228464419477,0.019975031210986267,0.031210986267166042,0.052434456928838954,0.04369538077403246,0.10486891385767791,0.0,0.04244694132334582,0.049937578027465665,0.01373283395755306,0.0,0.06991260923845194,0.03745318352059925,0.018726591760299626,0.0,0.0449438202247191,0.008739076154806492,0.0,0.0,0.0,0.008739076154806492,0.01373283395755306,801,26.7,23,7,-0.0016994885425476215,0.3682896379525593,0.03109449755434291,0.06896551724137931,0.30836454431960053,0
BBB_2013B_557285,0.04382826475849732,0.1001788908765653,0.01967799642218247,0.08676207513416816,0.04561717352415027,0.14311270125223613,0.02146690518783542,0.049194991055456175,0.05008944543828265,0.06887298747763863,0.029516994633273702,0.016100178890876567,0.03130590339892665,0.0,0.03041144901610018,0.04293381037567084,0.008050089445438283,0.024150268336314847,0.008944543828264758,0.06529516994633273,0.0,0.04561717352415027,0.018783542039355994,0.0035778175313059034,0.01073345259391771,0.0035778175313059034,0.03220035778175313,0.0,0.0,0.0,1118,37.266666666666666,25,5,-0.0023190147669543376,0.3202763555610388,0.03302296293725795,0.1724137931034483,0.2638640429338103,39
BBB_2013B_557308,0.1345875542691751,0.027496382054992764,0.07814761215629522,0.06657018813314038,0.049204052098408106,0.02894356005788712,0.05788712011577424,0.02170767004341534,0.03183791606367583,0.053545586107091175,0.0,0.010130246020260492,0.023154848046309694,0.07091172214182344,0.017366136034732273,0.023154848046309694,0.010130246020260492,0.04052098408104197,0.010130246020260492,0.06657018813314038,0.0,0.004341534008683068,0.01881331403762663,0.03183791606367583,0.0,0.0,0.11143270622286541,0.011577424023154847,0.0,0.0,691,23.033333333333335,24,6,-0.001731784310916294,0.36578671590398726,0.03354516434035876,0.0,0.32850940665701883,0
BBB_2013B_557325,0.1091703056768559,0.04148471615720524,0.0982532751091703,0.039301310043668124,0.08296943231441048,0.12882096069868995,0.0611353711790393,0.028384279475982533,0.034934497816593885,0.03056768558951965,0.0,0.13537117903930132,0.002183406113537118,0.03275109170305677,0.0,0.03275109170305677,0.008733624454148471,0.0,0.0,0.11572052401746726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017467248908296942,0.0,458,15.266666666666667,17,13,-0.0030203379786371077,0.26592380665562415,0.04317749612928414,0.3793103448275862,0.17467248908296945,161
BBB_2013B_557351,0.02373887240356083,0.050445103857566766,0.026706231454005934,0.0,0.24629080118694363,0.2878338278931751,0.142433234421365,0.005934718100890208,0.05341246290801187,0.08605341246290801,0.05341246290801187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02373887240356083,337,11.233333333333333,11,19,-0.0038493149328465855,0.20167809270438963,0.0702359254356941,0.1724137931034483,0.02373887240356083,69
BBB_2013B_557451,0.0734094616639478,0.0,0.15497553017944535,0.07504078303425775,0.022838499184339316,0.0929853181076672,0.06525285481239804,0.004893964110929853,0.01957585644371941,0.013050570962479609,0.07504078303425775,0.0,0.04404567699836868,0.011419249592169658,0.013050570962479609,0.06525285481239804,0.0016313213703099511,0.0065252854812398045,0.0,0.053833605220228384,0.0864600326264274,0.004893964110929853,0.004893964110929853,0.06035889070146819,0.02773246329526917,0.0,0.0,0.008156606851549755,0.011419249592169658,0.0032626427406199023,613,20.433333333333334,25,5,-0.001927463358780011,0.3506215896945491,0.03782575066572616,0.06896551724137931,0.33442088091353994,0
BBB_2013B_557528,0.14785214785214784,0.09090909090909091,0.08391608391608392,0.052947052947052944,0.061938061938061936,0.08091908091908091,0.06693306693306693,0.013986013986013986,0.01098901098901099,0.005994005994005994,0.03696303696303696,0.03596403596403597,0.013986013986013986,0.004995004995004995,0.08091908091908091,0.023976023976023976,0.0,0.0,0.0,0.029970029970029972,0.011988011988011988,0.04995004995004995,0.022977022977022976,0.05194805194805195,0.01098901098901099,0.0,0.0,0.0,0.008991008991008992,0.0,1001,33.36666666666667,23,7,-0.002769421901791201,0.285369802611182,0.035972806986589057,0.0,0.2107892107892108,51
BBB_2013B_557594,0.1316348195329087,0.059447983014861996,0.12314225053078556,0.0021231422505307855,0.12101910828025478,0.08067940552016985,0.12101910828025478,0.008492569002123142,0.0021231422505307855,0.006369426751592357,0.059447983014861996,0.008492569002123142,0.0,0.006369426751592357,0.0,0.040339702760084924,0.0,0.0,0.0021231422505307855,0.04883227176220807,0.012738853503184714,0.0,0.014861995753715499,0.03184713375796178,0.0,0.0,0.0021231422505307855,0.09554140127388536,0.010615711252653927,0.010615711252653927,471,15.7,23,7,-0.0024670015516178637,0.3088073797496157,0.043601678269762634,0.0,0.26963906581740976,5
BBB_2013B_557622,0.07313997477931904,0.04224464060529634,0.05170239596469105,0.05296343001261034,0.05485498108448928,0.025220680958385876,0.017023959646910468,0.015762925598991173,0.018915510718789406,0.03972257250945776,0.04791929382093316,0.021437578814627996,0.01828499369482976,0.022068095838587643,0.0510718789407314,0.04224464060529634,0.03467843631778058,0.03215636822194199,0.025220680958385876,0.044136191677175286,0.0308953341740227,0.048549810844892814,0.023329129886506934,0.034047919293820936,0.027742749054224466,0.008827238335435058,0.0403530895334174,0.017023959646910468,0.02648171500630517,0.01197982345523329,1586,52.86666666666667,30,0,-0.000777099958339587,0.43977475322868204,0.01507162843872835,0.0,0.4476670870113494,82
BBB_2013B_557758,0.03889147647880764,0.027169694146871603,0.022900170780934637,0.031749728303058534,0.06124825337680485,0.03159447290793355,0.054261760596180715,0.037338922527557834,0.030740568234746156,0.03943487036174507,0.07638565440149045,0.0423847228691197,0.06637168141592921,0.05946281633286757,0.024607980127309425,0.03501009160068312,0.04409253221549449,0.030585312839621178,0.023909330849247012,0.04145319049836982,0.024297469337059462,0.01832013662474771,0.011954665424623506,0.01606893339543549,0.016612327278372925,0.025306629405371837,0.022356776897997206,0.02647104486880919,0.016457071883247944,0.0025617140195621797,12882,429.4,30,0,-0.0010067595677648348,0.42197613349822527,0.01666599474749609,0.3448275862068966,0.3554572271386431,262
BBB_2013B_557775,0.0,0.047284345047923323,0.08881789137380192,0.08690095846645367,0.03769968051118211,0.04089456869009585,0.0012779552715654952,0.010223642172523962,0.005111821086261981,0.06389776357827476,0.033226837060702875,0.07987220447284345,0.10031948881789138,0.022364217252396165,0.01853035143769968,0.09648562300319488,0.0025559105431309905,0.012779552715654952,0.0,0.011501597444089457,0.0006389776357827476,0.019808306709265176,0.01853035143769968,0.06900958466453674,0.03258785942492013,0.0019169329073482429,0.015335463258785943,0.009584664536741214,0.07284345047923323,0.0,1565,52.166666666666664,27,3,-0.0009451751502379284,0.42674892585656055,0.03258413532285541,0.41379310344827586,0.3635782747603834,99
BBB_2013B_557827,0.14326241134751774,0.02269503546099291,0.11631205673758865,0.029787234042553193,0.019858156028368795,0.028368794326241134,0.2028368794326241,0.11773049645390071,0.04397163120567376,0.04397163120567376,0.05815602836879433,0.00425531914893617,0.03546099290780142,0.005673758865248227,0.02695035460992908,0.0,0.03546099290780142,0.0,0.04964539007092199,0.015602836879432624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705,23.5,18,12,-0.0035074432584668554,0.22817314746881875,0.04884426220418092,0.20689655172413793,0.10070921985815603,0
BBB_2013B_557935,0.30917874396135264,0.0966183574879227,0.0821256038647343,0.178743961352657,0.00966183574879227,0.05314009661835749,0.23671497584541062,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,6.9,8,22,-0.005224269585637289,0.09511910711311013,0.07536180271510785,0.0,0.0,63
BBB_2013B_557968,0.17456896551724138,0.040948275862068964,0.07758620689655173,0.09051724137931035,0.09698275862068965,0.04956896551724138,0.03879310344827586,0.028017241379310345,0.023706896551724137,0.09051724137931035,0.010775862068965518,0.034482758620689655,0.0021551724137931034,0.03879310344827586,0.00646551724137931,0.017241379310344827,0.004310344827586207,0.06896551724137931,0.0,0.010775862068965518,0.0021551724137931034,0.036637931034482756,0.0,0.03017241379310345,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,464,15.466666666666667,23,7,-0.0030790917110966216,0.2613703923900119,0.039543090814702544,0.0,0.1961206896551724,4
BBB_2013B_557979,0.358974358974359,0.0,0.07051282051282051,0.019230769230769232,0.10256410256410256,0.0,0.21153846153846154,0.0,0.0,0.0,0.01282051282051282,0.12179487179487179,0.0,0.0,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,5.2,10,20,-0.004112831921508229,0.1812555260831123,0.0773031918861277,0.0,0.10256410256410256,35
BBB_2013B_558024,0.06459948320413436,0.08527131782945736,0.046511627906976744,0.15762273901808785,0.0,0.06459948320413436,0.05426356589147287,0.015503875968992248,0.04392764857881137,0.11886304909560723,0.00516795865633075,0.0,0.01808785529715762,0.0,0.00516795865633075,0.03359173126614987,0.0,0.0,0.04909560723514212,0.06459948320413436,0.0,0.0,0.03359173126614987,0.0,0.0,0.1343669250645995,0.0,0.0,0.00516795865633075,0.0,387,12.9,18,12,-0.0019895778542336744,0.3458077162968903,0.04314213826042988,0.10344827586206896,0.32041343669250644,13
BBB_2013B_558040,0.15483870967741936,0.11935483870967742,0.0,0.12903225806451613,0.04838709677419355,0.06774193548387097,0.05161290322580645,0.0,0.01935483870967742,0.0064516129032258064,0.054838709677419356,0.0,0.0,0.08709677419354839,0.0,0.08387096774193549,0.00967741935483871,0.0,0.00967741935483871,0.06774193548387097,0.0,0.0,0.0,0.07419354838709677,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,310,10.333333333333334,16,14,-0.0027916322795938134,0.28364849833147937,0.04461523433940624,0.0,0.26129032258064516,78
BBB_2013B_558042,0.2358974358974359,0.07179487179487179,0.035897435897435895,0.0,0.0,0.11282051282051282,0.0,0.0,0.0,0.09743589743589744,0.041025641025641026,0.015384615384615385,0.11282051282051282,0.0,0.0,0.0,0.06153846153846154,0.07179487179487179,0.046153846153846156,0.010256410256410256,0.0,0.07179487179487179,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,195,6.5,14,16,-0.0026205755682952563,0.2969053934571176,0.05234371141292434,0.0,0.2769230769230769,0
BBB_2013B_558066,0.09976798143851508,0.0,0.03944315545243619,0.01160092807424594,0.02088167053364269,0.07192575406032482,0.018561484918793503,0.0,0.0,0.0,0.04176334106728538,0.05336426914153132,0.0,0.0,0.05336426914153132,0.030162412993039442,0.01160092807424594,0.08120649651972157,0.018561484918793503,0.06960556844547564,0.0,0.0,0.0,0.16937354988399073,0.0,0.0,0.0,0.18793503480278423,0.02088167053364269,0.0,431,14.366666666666667,17,13,0.0005115247929511783,0.5396431714537163,0.047949816625583466,0.9310344827586207,0.5893271461716937,0
BBB_2013B_558068,0.05429864253393665,0.22850678733031674,0.006787330316742082,0.14705882352941177,0.16968325791855204,0.01809954751131222,0.013574660633484163,0.0,0.0,0.0,0.05203619909502263,0.03167420814479638,0.024886877828054297,0.024886877828054297,0.00904977375565611,0.04072398190045249,0.0,0.006787330316742082,0.04751131221719457,0.027149321266968326,0.03167420814479638,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.006787330316742082,0.0,442,14.733333333333333,19,11,-0.0031739640324342277,0.25401778748634735,0.053866218466996005,0.034482758620689655,0.21945701357466066,7
BBB_2013B_558075,0.09429280397022333,0.0,0.04962779156327544,0.019851116625310174,0.1662531017369727,0.004962779156327543,0.02481389578163772,0.09429280397022333,0.0,0.0794044665012407,0.03722084367245657,0.15384615384615385,0.04218362282878412,0.03970223325062035,0.0,0.01488833746898263,0.017369727047146403,0.04466501240694789,0.04962779156327544,0.004962779156327543,0.007444168734491315,0.05459057071960298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,13.433333333333334,19,11,-0.0024460594484635527,0.31043039274407463,0.04409936529606618,0.13793103448275862,0.1935483870967742,0
BBB_2013B_558092,0.02973977695167286,0.01486988847583643,0.10037174721189591,0.0,0.03717472118959108,0.07806691449814127,0.05947955390334572,0.0,0.0,0.048327137546468404,0.048327137546468404,0.11895910780669144,0.0,0.05204460966542751,0.0,0.18587360594795538,0.0,0.0,0.0,0.22676579925650558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,8.966666666666667,12,18,-0.0015076644433509353,0.38315600564030255,0.05667556876984951,0.6551724137931034,0.41263940520446096,7
