id_student,perfil_aluno,n_ciclos,consistencia,final_result
635985,Insuficiente,1,1.0,Fail
636314,Adiantado,5,0.8,Pass
636375,Insuficiente,2,1.0,Withdrawn
636400,Adiantado,5,0.8,Pass
636408,Misto,5,0.4,Pass
636469,Adiantado,5,0.6,Distinction
636492,Insuficiente,1,1.0,Withdrawn
636547,Adiantado,4,0.75,Fail
636565,Equilibrado,5,0.6,Pass
636634,Insuficiente,1,1.0,Withdrawn
636656,Equilibrado,5,0.6,Pass
636704,Adiantado,5,0.6,Fail
636783,Adiantado,5,0.8,Distinction
636830,Adiantado,5,0.8,Distinction
636832,Adiantado,5,0.8,Pass
637004,Adiantado,5,0.6,Pass
637089,Tardio,3,0.6666666666666666,Fail
637358,Equilibrado,5,0.8,Pass
637509,Insuficiente,2,0.5,Fail
637514,Misto,3,0.3333333333333333,Withdrawn
637563,Insuficiente,2,0.5,Fail
637582,Adiantado,5,0.6,Fail
637708,Adiantado,5,0.6,Distinction
637788,Insuficiente,2,0.5,Fail
637800,Insuficiente,1,1.0,Withdrawn
637906,Adiantado,5,0.6,Pass
637939,Tardio,4,0.75,Fail
637980,Adiantado,5,1.0,Pass
638034,Adiantado,5,0.8,Pass
638388,Adiantado,5,0.6,Pass
638411,Adiantado,5,0.8,Pass
638498,Adiantado,5,0.8,Pass
638515,Misto,5,0.4,Pass
638625,Adiantado,5,1.0,Pass
638655,Adiantado,5,0.6,Pass
638677,Adiantado,4,0.75,Withdrawn
638831,Tardio,4,0.75,Fail
639028,Equilibrado,5,0.6,Pass
639231,Equilibrado,5,0.6,Pass
639234,Misto,4,0.5,Withdrawn
639238,Insuficiente,2,0.5,Withdrawn
639522,Equilibrado,5,0.6,Pass
639919,Insuficiente,1,1.0,Withdrawn
640098,Adiantado,5,1.0,Pass
640278,Adiantado,5,0.6,Pass
640329,Adiantado,5,0.8,Pass
640429,Equilibrado,5,0.6,Distinction
640552,Insuficiente,1,1.0,Withdrawn
640584,Insuficiente,2,0.5,Withdrawn
640711,Adiantado,5,0.8,Pass
640752,Equilibrado,4,0.75,Pass
640848,Equilibrado,5,0.6,Pass
640892,Tardio,5,0.6,Pass
640913,Tardio,4,0.75,Pass
640927,Adiantado,5,0.6,Pass
641085,Insuficiente,2,0.5,Fail
641137,Misto,5,0.4,Distinction
641275,Insuficiente,1,1.0,Withdrawn
641309,Adiantado,5,0.6,Pass
641311,Adiantado,5,1.0,Distinction
641363,Tardio,5,0.6,Pass
641401,Equilibrado,5,0.6,Distinction
641404,Insuficiente,1,1.0,Withdrawn
641433,Insuficiente,2,1.0,Fail
641461,Adiantado,5,0.6,Pass
641470,Misto,3,0.3333333333333333,Fail
641547,Tardio,5,0.6,Pass
641804,Insuficiente,2,0.5,Withdrawn
641864,Adiantado,5,0.6,Distinction
641914,Adiantado,5,0.8,Pass
642029,Adiantado,5,0.6,Pass
642056,Equilibrado,5,0.8,Distinction
642375,Adiantado,5,0.6,Pass
642448,Adiantado,5,0.6,Pass
642449,Adiantado,5,0.6,Pass
642493,Adiantado,5,0.8,Pass
642496,Insuficiente,2,0.5,Withdrawn
642498,Equilibrado,5,0.8,Pass
642551,Adiantado,5,1.0,Pass
642626,Insuficiente,2,0.5,Withdrawn
642730,Insuficiente,1,1.0,Fail
642740,Adiantado,5,0.6,Distinction
642750,Adiantado,5,0.8,Distinction
642790,Insuficiente,2,0.5,Withdrawn
642840,Equilibrado,3,0.6666666666666666,Fail
642843,Adiantado,5,1.0,Pass
642872,Adiantado,5,1.0,Pass
642909,Tardio,5,0.6,Pass
642939,Insuficiente,1,1.0,Withdrawn
643069,Adiantado,5,0.8,Pass
643202,Adiantado,5,0.8,Distinction
643220,Tardio,5,0.8,Distinction
643273,Equilibrado,5,0.6,Pass
643326,Adiantado,5,0.8,Pass
643372,Insuficiente,2,1.0,Fail
643466,Adiantado,5,0.6,Pass
643477,Equilibrado,5,0.6,Pass
643496,Adiantado,5,0.6,Pass
643502,Adiantado,5,0.8,Pass
643591,Adiantado,5,0.8,Distinction
643653,Adiantado,5,0.8,Pass
643690,Insuficiente,1,1.0,Withdrawn
643696,Adiantado,3,0.6666666666666666,Fail
643751,Adiantado,5,0.6,Distinction
643754,Adiantado,5,0.8,Distinction
643757,Insuficiente,2,0.5,Fail
644025,Adiantado,5,0.6,Pass
644210,Adiantado,5,0.8,Pass
644303,Insuficiente,1,1.0,Withdrawn
644343,Tardio,5,0.6,Pass
644361,Adiantado,5,1.0,Pass
644369,Equilibrado,5,0.6,Pass
644430,Insuficiente,1,1.0,Fail
644450,Adiantado,5,0.6,Distinction
644508,Equilibrado,5,0.6,Pass
644761,Adiantado,5,1.0,Pass
644784,Misto,4,0.5,Pass
644791,Adiantado,5,0.8,Pass
644818,Adiantado,5,1.0,Pass
644847,Misto,4,0.5,Pass
644871,Insuficiente,1,1.0,Withdrawn
644936,Adiantado,5,0.6,Pass
644974,Adiantado,5,0.8,Distinction
645003,Equilibrado,3,1.0,Fail
645020,Adiantado,5,0.6,Pass
645078,Adiantado,5,0.6,Distinction
645145,Adiantado,3,1.0,Fail
645366,Insuficiente,1,1.0,Withdrawn
645405,Adiantado,5,0.6,Pass
645433,Misto,4,0.5,Withdrawn
645496,Adiantado,4,1.0,Fail
645518,Adiantado,5,0.6,Fail
645586,Misto,5,0.4,Pass
645705,Equilibrado,5,0.6,Pass
645732,Adiantado,3,0.6666666666666666,Pass
645784,Equilibrado,5,0.6,Pass
645790,Insuficiente,2,0.5,Fail
645840,Adiantado,5,0.8,Fail
645880,Tardio,4,0.75,Fail
645948,Misto,4,0.5,Pass
645960,Misto,5,0.4,Pass
645997,Adiantado,5,0.6,Pass
646015,Adiantado,5,0.6,Distinction
646017,Adiantado,5,0.6,Pass
646053,Misto,5,0.4,Pass
646074,Adiantado,5,1.0,Pass
646085,Adiantado,5,0.8,Distinction
646091,Insuficiente,1,1.0,Withdrawn
646138,Equilibrado,5,0.8,Pass
646313,Misto,5,0.4,Pass
646357,Adiantado,5,0.8,Distinction
646402,Adiantado,5,0.6,Pass
646460,Adiantado,5,0.6,Pass
646539,Misto,5,0.4,Pass
646540,Adiantado,5,0.8,Distinction
646551,Adiantado,5,0.6,Pass
646638,Tardio,5,0.8,Pass
646670,Tardio,5,0.6,Pass
646734,Tardio,4,1.0,Withdrawn
646742,Insuficiente,1,1.0,Withdrawn
646750,Equilibrado,5,0.6,Pass
646778,Adiantado,5,0.8,Distinction
646807,Equilibrado,3,1.0,Withdrawn
646990,Equilibrado,5,0.8,Pass
647005,Insuficiente,2,0.5,Withdrawn
647033,Insuficiente,1,1.0,Withdrawn
647040,Equilibrado,5,0.6,Pass
647045,Insuficiente,1,1.0,Fail
647154,Equilibrado,5,0.6,Pass
647169,Adiantado,5,0.6,Distinction
647171,Insuficiente,1,1.0,Fail
647210,Insuficiente,1,1.0,Withdrawn
647320,Adiantado,5,0.6,Pass
647324,Adiantado,5,0.8,Distinction
647339,Insuficiente,2,0.5,Fail
647348,Insuficiente,2,1.0,Withdrawn
647391,Misto,5,0.4,Pass
647398,Adiantado,5,1.0,Pass
647399,Adiantado,5,0.8,Pass
647425,Adiantado,5,0.8,Pass
647485,Equilibrado,5,0.8,Pass
647496,Adiantado,4,0.75,Pass
647525,Insuficiente,1,1.0,Withdrawn
647765,Misto,5,0.4,Pass
647784,Insuficiente,1,1.0,Withdrawn
647841,Equilibrado,5,0.6,Pass
647898,Adiantado,5,0.8,Distinction
647910,Tardio,3,0.6666666666666666,Fail
647915,Insuficiente,1,1.0,Withdrawn
647945,Adiantado,5,0.8,Pass
647987,Adiantado,4,0.75,Fail
648027,Misto,5,0.4,Pass
648037,Adiantado,5,0.8,Distinction
648038,Adiantado,5,0.8,Pass
648040,Adiantado,5,0.8,Pass
648086,Equilibrado,5,0.6,Pass
648105,Misto,5,0.4,Pass
648114,Equilibrado,5,0.6,Pass
648116,Adiantado,5,0.6,Pass
648140,Equilibrado,5,0.8,Pass
648190,Insuficiente,1,1.0,Fail
648244,Insuficiente,2,0.5,Fail
648254,Tardio,5,0.6,Pass
648287,Adiantado,5,0.6,Pass
648353,Insuficiente,2,0.5,Fail
648365,Adiantado,5,1.0,Pass
648366,Adiantado,5,0.8,Distinction
648455,Insuficiente,1,1.0,Fail
648457,Misto,5,0.4,Distinction
648470,Adiantado,5,0.6,Distinction
648508,Insuficiente,2,1.0,Fail
648515,Insuficiente,2,1.0,Fail
648531,Adiantado,5,0.6,Distinction
648536,Misto,5,0.4,Distinction
648564,Adiantado,5,0.8,Pass
648571,Equilibrado,5,0.6,Distinction
648590,Misto,5,0.4,Pass
648613,Misto,5,0.4,Pass
648661,Insuficiente,2,0.5,Fail
648685,Adiantado,5,0.8,Distinction
648725,Insuficiente,1,1.0,Withdrawn
648804,Adiantado,4,0.75,Fail
648815,Adiantado,5,1.0,Pass
648903,Misto,5,0.4,Pass
648927,Insuficiente,1,1.0,Withdrawn
648972,Misto,5,0.4,Pass
648995,Insuficiente,2,0.5,Withdrawn
649004,Adiantado,5,0.8,Pass
649009,Misto,4,0.5,Fail
649020,Insuficiente,1,1.0,Withdrawn
649036,Insuficiente,2,1.0,Withdrawn
649079,Adiantado,4,0.75,Withdrawn
649084,Equilibrado,5,0.8,Pass
649093,Equilibrado,5,0.8,Distinction
649118,Misto,4,0.5,Pass
649141,Adiantado,4,0.75,Withdrawn
649159,Adiantado,5,0.6,Pass
649165,Misto,5,0.4,Pass
649207,Adiantado,5,0.6,Pass
649212,Equilibrado,5,0.8,Pass
649230,Equilibrado,4,0.75,Withdrawn
649258,Equilibrado,5,0.8,Fail
649284,Misto,5,0.4,Pass
649325,Equilibrado,3,0.6666666666666666,Withdrawn
649336,Insuficiente,2,1.0,Withdrawn
649379,Adiantado,5,0.6,Pass
649385,Insuficiente,2,0.5,Withdrawn
649400,Adiantado,5,0.8,Pass
649434,Adiantado,5,0.8,Pass
649435,Equilibrado,5,0.6,Pass
649457,Adiantado,5,1.0,Pass
649469,Adiantado,3,0.6666666666666666,Fail
649566,Tardio,3,0.6666666666666666,Fail
649580,Insuficiente,1,1.0,Withdrawn
649619,Adiantado,5,0.8,Distinction
649735,Misto,5,0.4,Pass
649806,Equilibrado,4,0.75,Fail
649891,Tardio,3,0.6666666666666666,Withdrawn
649952,Equilibrado,5,0.6,Pass
649954,Equilibrado,3,0.6666666666666666,Withdrawn
649979,Misto,5,0.4,Pass
650031,Equilibrado,4,0.75,Fail
650048,Insuficiente,1,1.0,Fail
650054,Equilibrado,3,0.6666666666666666,Withdrawn
650085,Insuficiente,1,1.0,Withdrawn
650108,Adiantado,5,0.8,Pass
650123,Insuficiente,2,1.0,Withdrawn
650148,Insuficiente,2,0.5,Withdrawn
650160,Adiantado,5,0.6,Distinction
650170,Adiantado,3,0.6666666666666666,Fail
650251,Adiantado,5,0.6,Distinction
650287,Insuficiente,2,0.5,Withdrawn
650363,Misto,5,0.4,Pass
650370,Equilibrado,5,0.6,Pass
650424,Adiantado,5,0.8,Pass
650461,Misto,4,0.5,Pass
650469,Adiantado,5,0.6,Pass
650473,Adiantado,5,0.8,Pass
650543,Insuficiente,1,1.0,Fail
650570,Adiantado,5,0.8,Pass
650682,Equilibrado,3,0.6666666666666666,Withdrawn
650716,Insuficiente,1,1.0,Fail
650717,Insuficiente,2,0.5,Withdrawn
650758,Tardio,3,0.6666666666666666,Fail
650861,Tardio,3,1.0,Fail
650866,Adiantado,5,0.8,Pass
650923,Equilibrado,5,0.6,Pass
650960,Misto,5,0.4,Pass
651040,Misto,5,0.4,Pass
651121,Adiantado,5,0.6,Pass
651126,Misto,5,0.4,Pass
651182,Adiantado,4,0.75,Pass
651200,Adiantado,3,0.6666666666666666,Fail
651238,Adiantado,4,0.75,Pass
651253,Insuficiente,2,1.0,Withdrawn
651330,Tardio,4,0.75,Fail
651334,Insuficiente,2,0.5,Fail
651354,Adiantado,5,0.8,Pass
651381,Equilibrado,5,0.6,Pass
651398,Insuficiente,1,1.0,Withdrawn
651419,Adiantado,5,0.6,Pass
651478,Adiantado,5,0.8,Distinction
651498,Adiantado,5,0.8,Pass
651555,Tardio,5,0.6,Distinction
651598,Adiantado,5,1.0,Distinction
651693,Tardio,3,0.6666666666666666,Fail
651881,Adiantado,5,0.6,Pass
651886,Insuficiente,2,1.0,Withdrawn
651927,Adiantado,5,0.8,Distinction
651972,Insuficiente,1,1.0,Fail
651990,Adiantado,5,0.8,Pass
652008,Equilibrado,5,0.6,Pass
652064,Adiantado,5,0.6,Distinction
652087,Adiantado,5,0.6,Pass
652333,Misto,5,0.4,Pass
652335,Adiantado,5,0.6,Pass
652336,Insuficiente,1,1.0,Withdrawn
652438,Misto,4,0.5,Pass
652576,Adiantado,5,0.6,Pass
652593,Insuficiente,1,1.0,Withdrawn
652625,Adiantado,5,0.6,Distinction
652647,Insuficiente,2,0.5,Fail
652659,Misto,3,0.3333333333333333,Pass
652664,Misto,3,0.3333333333333333,Fail
652672,Adiantado,5,0.8,Pass
652684,Equilibrado,5,0.6,Distinction
652711,Equilibrado,5,0.6,Pass
652752,Insuficiente,1,1.0,Fail
652753,Equilibrado,5,0.6,Pass
652769,Insuficiente,2,0.5,Fail
652788,Equilibrado,5,0.8,Distinction
652801,Insuficiente,2,0.5,Withdrawn
652824,Insuficiente,1,1.0,Fail
652832,Insuficiente,1,1.0,Withdrawn
652887,Adiantado,5,1.0,Pass
652890,Tardio,5,0.6,Fail
652898,Adiantado,5,0.8,Pass
652994,Tardio,5,0.8,Pass
652998,Insuficiente,1,1.0,Fail
653045,Adiantado,5,0.6,Pass
653115,Tardio,4,0.75,Pass
653144,Misto,4,0.5,Withdrawn
653183,Insuficiente,1,1.0,Withdrawn
653297,Equilibrado,5,0.8,Pass
653301,Adiantado,5,1.0,Pass
653356,Insuficiente,2,1.0,Withdrawn
653372,Insuficiente,2,0.5,Withdrawn
653381,Adiantado,5,0.6,Pass
653417,Tardio,5,0.6,Pass
653536,Misto,4,0.5,Pass
653558,Adiantado,5,0.6,Pass
653567,Tardio,5,0.6,Pass
653595,Adiantado,5,0.6,Pass
653653,Adiantado,5,0.8,Pass
653659,Insuficiente,2,0.5,Fail
653773,Adiantado,5,0.8,Pass
653797,Insuficiente,2,0.5,Withdrawn
653841,Misto,4,0.5,Pass
653846,Insuficiente,1,1.0,Withdrawn
653857,Misto,4,0.5,Fail
653988,Insuficiente,1,1.0,Fail
654045,Adiantado,5,0.6,Pass
654048,Insuficiente,2,0.5,Withdrawn
654094,Insuficiente,1,1.0,Withdrawn
654112,Insuficiente,1,1.0,Withdrawn
654114,Adiantado,5,0.6,Pass
654169,Adiantado,5,0.8,Pass
654217,Equilibrado,5,0.6,Pass
654228,Insuficiente,2,1.0,Withdrawn
654236,Adiantado,5,0.6,Pass
654260,Equilibrado,5,0.6,Distinction
654339,Adiantado,5,0.8,Pass
654351,Insuficiente,1,1.0,Fail
654441,Equilibrado,5,1.0,Fail
654563,Insuficiente,2,1.0,Withdrawn
654565,Misto,5,0.4,Pass
654578,Adiantado,5,0.8,Pass
654597,Adiantado,5,0.6,Pass
654684,Misto,3,0.3333333333333333,Withdrawn
654692,Equilibrado,5,0.6,Fail
654738,Insuficiente,1,1.0,Withdrawn
654819,Adiantado,5,0.8,Distinction
654824,Adiantado,5,1.0,Pass
654834,Adiantado,5,0.6,Distinction
654852,Adiantado,3,0.6666666666666666,Withdrawn
654867,Adiantado,5,0.8,Distinction
654947,Tardio,4,1.0,Fail
655028,Tardio,3,0.6666666666666666,Fail
655088,Insuficiente,1,1.0,Withdrawn
655113,Insuficiente,1,1.0,Withdrawn
655115,Adiantado,5,0.6,Pass
655124,Tardio,4,0.75,Fail
655127,Equilibrado,5,0.6,Distinction
655353,Adiantado,4,0.75,Pass
655386,Adiantado,5,0.8,Distinction
655412,Adiantado,5,0.6,Pass
655416,Insuficiente,2,0.5,Withdrawn
655445,Adiantado,5,0.6,Pass
655569,Adiantado,5,0.8,Pass
655629,Insuficiente,1,1.0,Withdrawn
655796,Misto,5,0.4,Pass
655852,Insuficiente,1,1.0,Withdrawn
655927,Tardio,5,0.6,Pass
655981,Adiantado,5,0.8,Pass
656029,Insuficiente,1,1.0,Withdrawn
656065,Adiantado,5,0.6,Pass
656086,Equilibrado,3,0.6666666666666666,Withdrawn
656092,Adiantado,5,0.8,Pass
656107,Insuficiente,1,1.0,Fail
656131,Adiantado,5,0.6,Pass
656145,Insuficiente,2,0.5,Withdrawn
656158,Adiantado,5,0.6,Pass
656159,Adiantado,5,0.8,Distinction
656165,Equilibrado,5,0.6,Pass
656234,Equilibrado,5,0.6,Pass
656323,Adiantado,5,0.8,Pass
656353,Adiantado,3,1.0,Pass
656360,Insuficiente,2,1.0,Withdrawn
656414,Adiantado,5,1.0,Pass
656436,Misto,4,0.5,Pass
656510,Insuficiente,1,1.0,Fail
656529,Adiantado,5,0.6,Pass
656579,Adiantado,5,0.8,Distinction
656607,Equilibrado,5,0.6,Pass
656651,Adiantado,5,0.6,Pass
656693,Insuficiente,1,1.0,Withdrawn
656734,Adiantado,5,1.0,Distinction
656791,Adiantado,5,0.8,Pass
656800,Insuficiente,2,0.5,Withdrawn
656882,Adiantado,5,0.8,Distinction
656988,Equilibrado,4,0.75,Fail
656996,Equilibrado,5,0.6,Pass
657048,Equilibrado,5,0.6,Pass
657181,Insuficiente,1,1.0,Withdrawn
657220,Equilibrado,5,0.6,Pass
657330,Adiantado,5,1.0,Distinction
657344,Adiantado,5,0.6,Distinction
674222,Adiantado,5,1.0,Pass
674226,Equilibrado,5,0.6,Pass
674236,Adiantado,5,0.6,Distinction
674260,Insuficiente,1,1.0,Fail
674262,Adiantado,5,0.6,Distinction
674320,Adiantado,5,0.6,Pass
674387,Equilibrado,5,0.6,Pass
674406,Misto,4,0.5,Pass
674451,Adiantado,5,0.8,Pass
674478,Tardio,3,0.6666666666666666,Fail
674484,Adiantado,5,0.6,Pass
674497,Adiantado,5,0.8,Pass
674509,Adiantado,5,1.0,Pass
674584,Equilibrado,5,0.6,Distinction
674594,Adiantado,3,1.0,Fail
674644,Misto,5,0.4,Pass
674657,Adiantado,5,0.8,Pass
674671,Adiantado,5,0.6,Pass
674691,Adiantado,5,0.6,Distinction
674694,Adiantado,5,1.0,Pass
674699,Misto,5,0.4,Distinction
674751,Equilibrado,5,0.6,Distinction
674831,Adiantado,5,0.6,Pass
674870,Adiantado,5,0.6,Pass
674921,Equilibrado,5,0.6,Distinction
675021,Tardio,5,0.6,Distinction
675054,Adiantado,5,0.8,Pass
675193,Adiantado,5,0.8,Pass
675225,Adiantado,5,0.8,Pass
675233,Adiantado,5,0.8,Pass
675261,Misto,4,0.5,Pass
675273,Misto,5,0.4,Fail
675279,Adiantado,5,0.6,Pass
675315,Adiantado,5,0.6,Pass
675328,Adiantado,5,0.8,Pass
675337,Insuficiente,1,1.0,Withdrawn
675474,Misto,5,0.4,Pass
675486,Insuficiente,1,1.0,Withdrawn
675514,Insuficiente,1,1.0,Fail
675566,Equilibrado,5,0.6,Distinction
675577,Adiantado,3,0.6666666666666666,Fail
675636,Adiantado,5,0.8,Pass
675710,Adiantado,5,0.8,Distinction
675843,Insuficiente,1,1.0,Withdrawn
675947,Insuficiente,1,1.0,Withdrawn
675989,Adiantado,5,0.8,Distinction
676007,Adiantado,4,0.75,Pass
676040,Insuficiente,2,1.0,Withdrawn
676064,Adiantado,5,0.8,Distinction
676103,Tardio,5,0.6,Pass
676139,Adiantado,3,0.6666666666666666,Fail
676190,Adiantado,5,0.6,Distinction
676265,Adiantado,5,0.8,Pass
676272,Tardio,4,0.75,Fail
676303,Tardio,5,0.8,Pass
676378,Adiantado,5,0.6,Distinction
676444,Adiantado,5,0.8,Distinction
676458,Adiantado,4,0.75,Fail
676459,Adiantado,5,0.8,Pass
676478,Adiantado,5,0.8,Distinction
676492,Adiantado,5,0.6,Pass
676600,Insuficiente,1,1.0,Withdrawn
676610,Adiantado,5,0.8,Distinction
676626,Adiantado,5,0.8,Distinction
676627,Insuficiente,1,1.0,Withdrawn
676866,Adiantado,5,0.8,Pass
676882,Adiantado,4,0.75,Pass
677081,Insuficiente,1,1.0,Withdrawn
677085,Equilibrado,5,0.6,Pass
677111,Equilibrado,5,1.0,Pass
677138,Adiantado,5,0.8,Distinction
677155,Adiantado,5,0.6,Pass
677167,Adiantado,5,0.6,Pass
677206,Adiantado,5,0.6,Pass
677221,Adiantado,5,0.6,Distinction
677235,Adiantado,5,0.6,Fail
677327,Insuficiente,1,1.0,Withdrawn
677382,Equilibrado,5,0.6,Fail
677400,Adiantado,5,0.8,Distinction
677436,Adiantado,5,0.6,Pass
677456,Equilibrado,5,0.6,Pass
677486,Equilibrado,4,0.75,Withdrawn
677546,Equilibrado,5,0.6,Pass
677582,Equilibrado,4,0.75,Withdrawn
677608,Insuficiente,1,1.0,Withdrawn
677655,Adiantado,5,1.0,Pass
677687,Misto,4,0.5,Fail
677701,Insuficiente,1,1.0,Withdrawn
677748,Equilibrado,5,0.8,Fail
677767,Misto,5,0.4,Fail
677833,Adiantado,5,0.6,Pass
677867,Insuficiente,2,0.5,Withdrawn
677869,Insuficiente,2,0.5,Fail
678088,Adiantado,5,0.8,Pass
678203,Tardio,4,1.0,Pass
678235,Adiantado,5,0.6,Pass
678270,Misto,5,0.4,Fail
678381,Misto,5,0.4,Pass
678407,Adiantado,3,1.0,Withdrawn
678452,Misto,5,0.4,Pass
678528,Adiantado,5,0.6,Fail
678619,Equilibrado,3,0.6666666666666666,Withdrawn
678628,Equilibrado,5,0.6,Pass
678639,Insuficiente,1,1.0,Withdrawn
678659,Misto,5,0.4,Pass
678819,Adiantado,5,0.8,Distinction
678831,Insuficiente,2,0.5,Withdrawn
678859,Adiantado,5,0.6,Distinction
678877,Insuficiente,2,1.0,Withdrawn
678946,Adiantado,5,0.8,Pass
678954,Adiantado,5,0.8,Distinction
679019,Misto,3,0.3333333333333333,Fail
679036,Adiantado,5,0.8,Distinction
679111,Adiantado,3,0.6666666666666666,Fail
679189,Adiantado,5,0.8,Pass
679227,Adiantado,4,0.75,Pass
679237,Tardio,5,0.6,Fail
679251,Misto,4,0.5,Fail
679262,Misto,5,0.4,Pass
679269,Insuficiente,1,1.0,Withdrawn
679278,Adiantado,5,0.6,Pass
679342,Adiantado,3,0.6666666666666666,Fail
679384,Adiantado,5,0.6,Pass
679386,Equilibrado,5,0.6,Pass
679402,Equilibrado,5,0.6,Distinction
679445,Equilibrado,5,0.6,Pass
679448,Equilibrado,5,0.6,Pass
679498,Adiantado,5,0.6,Pass
679502,Insuficiente,1,1.0,Withdrawn
679509,Adiantado,5,0.6,Pass
679594,Adiantado,5,0.8,Distinction
679676,Adiantado,4,0.75,Withdrawn
679749,Insuficiente,1,1.0,Withdrawn
679788,Adiantado,5,0.8,Pass
679790,Adiantado,5,0.6,Pass
679939,Equilibrado,5,0.6,Pass
680014,Adiantado,5,0.8,Distinction
680018,Equilibrado,3,0.6666666666666666,Withdrawn
680027,Equilibrado,5,0.6,Distinction
680080,Misto,4,0.5,Pass
680145,Tardio,5,0.6,Pass
680212,Misto,4,0.5,Fail
680222,Insuficiente,1,1.0,Withdrawn
680231,Insuficiente,2,1.0,Withdrawn
680255,Insuficiente,1,1.0,Fail
680266,Equilibrado,5,0.6,Distinction
680270,Misto,5,0.4,Fail
680273,Insuficiente,2,0.5,Withdrawn
680322,Adiantado,5,0.6,Pass
680343,Equilibrado,5,0.6,Distinction
680348,Adiantado,5,1.0,Pass
680410,Insuficiente,1,1.0,Withdrawn
680443,Equilibrado,5,0.6,Distinction
680464,Adiantado,5,0.8,Distinction
680506,Tardio,5,1.0,Distinction
680517,Insuficiente,1,1.0,Withdrawn
680572,Adiantado,5,0.8,Pass
680708,Adiantado,5,0.6,Pass
680713,Adiantado,5,0.6,Pass
680747,Adiantado,5,0.8,Pass
680775,Adiantado,5,0.6,Pass
680810,Equilibrado,5,0.8,Distinction
680855,Insuficiente,1,1.0,Fail
680872,Misto,4,0.5,Pass
680912,Adiantado,4,0.75,Pass
680955,Equilibrado,5,0.6,Pass
680974,Adiantado,5,0.6,Distinction
681004,Adiantado,5,0.6,Distinction
681073,Insuficiente,1,1.0,Withdrawn
681152,Insuficiente,2,0.5,Withdrawn
681235,Misto,5,0.4,Pass
681277,Insuficiente,2,1.0,Withdrawn
681328,Adiantado,5,0.6,Distinction
681335,Insuficiente,1,1.0,Withdrawn
681341,Misto,4,0.5,Fail
681352,Equilibrado,5,1.0,Pass
681354,Misto,5,0.4,Pass
681452,Equilibrado,5,0.8,Pass
681490,Equilibrado,5,0.6,Distinction
681608,Tardio,5,0.8,Pass
681633,Adiantado,5,0.6,Pass
681652,Equilibrado,5,0.6,Pass
681655,Misto,4,0.5,Pass
681658,Adiantado,5,0.6,Pass
681691,Insuficiente,1,1.0,Withdrawn
681735,Insuficiente,2,0.5,Withdrawn
681755,Adiantado,5,0.6,Pass
681763,Adiantado,5,0.8,Pass
681938,Adiantado,5,0.6,Distinction
681973,Tardio,5,0.8,Pass
682015,Insuficiente,1,1.0,Withdrawn
682019,Tardio,3,0.6666666666666666,Withdrawn
682025,Insuficiente,2,0.5,Withdrawn
682070,Adiantado,5,0.8,Pass
682276,Adiantado,3,0.6666666666666666,Withdrawn
682298,Equilibrado,5,0.6,Pass
682358,Insuficiente,2,0.5,Withdrawn
682390,Tardio,5,0.6,Pass
682391,Insuficiente,2,1.0,Fail
682436,Equilibrado,5,0.8,Pass
682437,Adiantado,5,0.8,Pass
682504,Insuficiente,2,1.0,Withdrawn
682511,Equilibrado,5,0.6,Pass
682539,Equilibrado,5,0.6,Distinction
682546,Insuficiente,1,1.0,Withdrawn
682569,Adiantado,5,0.8,Pass
682578,Insuficiente,1,1.0,Fail
682588,Misto,4,0.5,Fail
682613,Misto,5,0.4,Pass
682632,Adiantado,5,0.8,Pass
682671,Insuficiente,1,1.0,Withdrawn
682695,Adiantado,5,0.8,Pass
682753,Adiantado,5,0.8,Pass
682839,Equilibrado,5,0.6,Pass
682863,Insuficiente,2,1.0,Withdrawn
682894,Adiantado,5,0.6,Withdrawn
682946,Insuficiente,1,1.0,Withdrawn
682963,Adiantado,5,0.6,Pass
682981,Adiantado,5,0.6,Distinction
682982,Insuficiente,1,1.0,Withdrawn
682983,Equilibrado,5,0.6,Pass
682985,Tardio,4,0.75,Fail
682990,Adiantado,5,0.6,Distinction
683033,Adiantado,5,0.6,Pass
683094,Adiantado,5,0.8,Fail
683177,Insuficiente,2,0.5,Withdrawn
683178,Adiantado,5,0.6,Pass
683243,Equilibrado,5,0.8,Fail
683305,Tardio,5,0.6,Pass
683323,Insuficiente,1,1.0,Fail
683346,Adiantado,5,0.6,Distinction
683347,Insuficiente,1,1.0,Withdrawn
683352,Equilibrado,5,0.6,Pass
683353,Equilibrado,5,0.8,Pass
683375,Equilibrado,5,0.6,Pass
683403,Adiantado,5,0.8,Distinction
683446,Insuficiente,2,1.0,Fail
683467,Tardio,5,1.0,Pass
683508,Insuficiente,2,0.5,Fail
683530,Adiantado,5,0.8,Distinction
683550,Misto,5,0.4,Pass
683555,Insuficiente,2,0.5,Withdrawn
683576,Insuficiente,1,1.0,Withdrawn
683604,Adiantado,5,0.6,Pass
683624,Equilibrado,5,0.8,Distinction
683699,Insuficiente,2,0.5,Withdrawn
683745,Insuficiente,2,0.5,Fail
683764,Adiantado,3,0.6666666666666666,Fail
683772,Insuficiente,2,1.0,Withdrawn
683820,Adiantado,5,1.0,Pass
683832,Insuficiente,2,0.5,Withdrawn
683902,Misto,5,0.4,Pass
683934,Equilibrado,5,0.6,Pass
684013,Adiantado,5,0.8,Distinction
684040,Insuficiente,2,1.0,Withdrawn
684183,Adiantado,5,0.6,Pass
